dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,retailer_id,dispatch_delay_minutes,hour,dayofweek,is_weekend,abs_delay,is_delayed_15,route_id_mean_7D,route_id_median_7D,route_id_std_7D,route_id_count_7D,route_id_mean_30D,route_id_median_30D,route_id_std_30D,route_id_count_30D,plant_id_mean_7D,plant_id_median_7D,plant_id_std_7D,plant_id_count_7D,plant_id_mean_30D,plant_id_median_30D,plant_id_std_30D,plant_id_count_30D,route_id_mean,route_id_std,route_id_zscore,if_score,if_anomaly,delay_zscore,z_anomaly
DSP_111134,2025-05-03 19:46:06,Shepperton_Plant,RT_018,TRUCK_026,Coke500ml,292,STORE_072,34.0,19.0,Saturday,True,34.0,True,16.625,14.0,21.540244726027204,8,16.625,14.0,21.540244726027204,8,19.063725490196077,19.0,16.106812738534707,204,19.063725490196077,19.0,16.106812738534707,204,19.402489626556015,15.908325716720379,0.9176019295419211,-0.03978039483427709,False,1.063854997382171,False
DSP_113614,2025-05-29 23:53:31,Shepperton_Plant,RT_012,TRUCK_001,Seed Loaf,544,STORE_178,-6.0,23.0,Thursday,False,6.0,False,12.142857142857142,10.0,9.68553167407571,7,12.142857142857142,10.0,9.68553167407571,7,17.637065637065636,18.0,15.998774682960574,259,17.637065637065636,18.0,15.998774682960574,259,18.31687242798354,15.241662240839199,-1.59542128960369,-0.03983790473234117,False,-1.456417166194504,False
DSP_114272,2025-06-06 08:32:05,Shepperton_Plant,RT_004,TRUCK_089,Wholegrain Brown,396,STORE_038,2.0,8.0,Friday,False,2.0,False,19.0,19.0,21.0,3,19.0,19.0,21.0,3,17.588785046728972,18.0,16.028837968585574,107,17.588785046728972,18.0,16.028837968585574,107,16.26530612244898,16.007907254869234,-0.8911412276023654,-0.04021428823530737,False,-0.952362733479169,False
DSP_109397,2025-07-22 03:06:19,Shepperton_Plant,RT_035,TRUCK_088,Wholegrain Brown,284,STORE_157,-7.0,3.0,Tuesday,False,7.0,False,18.75,22.0,11.615363389350618,4,18.75,22.0,11.615363389350618,4,18.493333333333332,19.0,15.97806662194746,150,18.493333333333332,19.0,15.97806662194746,150,17.93220338983051,16.37862063324681,-1.5222407275995427,-0.04032744458114301,False,-1.519423970283921,False
DSP_108273,2025-07-26 03:55:56,Shepperton_Plant,RT_047,TRUCK_036,Family Loaf,347,STORE_048,24.0,3.0,Saturday,True,24.0,True,20.0,21.0,21.965882636488796,5,20.0,21.0,21.965882636488796,5,18.620253164556964,19.0,16.176812687464377,158,18.620253164556964,19.0,16.176812687464377,158,16.235294117647058,15.948918749328264,0.4868484192810861,-0.04045863522568771,False,0.4337869564880022,False
DSP_103844,2025-02-17 13:30:04,Willowvale_Plant,RT_045,TRUCK_066,High Energy Brown,150,STORE_169,-10.0,13.0,Monday,False,10.0,False,17.0,16.0,15.033296378372908,6,17.0,16.0,15.033296378372908,6,17.732558139534884,17.5,15.442054434033022,86,17.732558139534884,17.5,15.442054434033022,86,16.015444015444015,14.820101871196055,-1.7554160046637008,-0.04054295914271766,False,-1.7084443825521716,False
DSP_104166,2025-03-24 19:01:54,Willowvale_Plant,RT_015,TRUCK_037,Soft White,298,STORE_179,44.0,19.0,Monday,False,44.0,True,19.6,18.0,19.021625120431278,10,19.6,18.0,19.021625120431278,10,18.59051724137931,18.0,16.32358121330632,232,18.59051724137931,18.0,16.32358121330632,232,17.0,16.401879313714176,1.646152826976624,-0.0406115028379096,False,1.6939230382763397,False
DSP_113793,2025-01-13 08:57:57,Shepperton_Plant,RT_021,TRUCK_011,Wholegrain Brown,465,STORE_022,42.0,8.0,Monday,False,42.0,True,14.181818181818182,16.0,11.151844527415022,11,17.823529411764707,17.0,14.001050380764505,17,13.582995951417004,13.0,15.586377284072361,247,16.18840579710145,15.0,15.891616603129767,621,19.08712121212121,15.97467056517474,1.434325590277245,-0.0408244263080888,False,1.5679094300975058,False
DSP_112513,2025-05-12 21:48:25,Shepperton_Plant,,TRUCK_085,Soft White,187,STORE_186,1.0,21.0,Monday,False,1.0,False,5.666666666666667,-2.5,18.80070920648118,6,18.21875,18.0,15.863804154680688,32,17.467391304347824,19.0,15.490373142021166,276,17.651321398124466,18.0,15.807566945626784,1173,,,,-0.0408300168136454,False,-1.0153695375685858,False
DSP_103795,2025-03-22 00:29:04,Shepperton_Plant,RT_015,TRUCK_025,Soft White,39,STORE_016,38.0,0.0,Saturday,True,38.0,True,15.166666666666666,17.0,11.634718160173312,6,15.166666666666666,17.0,11.634718160173312,6,17.595744680851062,17.5,15.66196622390137,94,17.595744680851062,17.5,15.66196622390137,94,17.0,16.401879313714176,1.2803410876484853,-0.04099348816655324,False,1.3158822137398385,False
DSP_114889,2025-01-29 11:08:08,Shepperton_Plant,,TRUCK_001,Whole Wheat,267,STORE_071,36.0,11.0,Wednesday,False,36.0,True,20.77777777777778,22.0,18.081605140154025,9,22.59090909090909,25.0,16.247077659306377,22,18.377224199288257,19.0,15.793083277506936,281,18.1553738317757,18.0,15.908449161181226,856,,,,-0.041244904249871706,False,1.1898686055610046,False
DSP_101794,2025-03-26 21:28:21,Willowvale_Plant,RT_067,TRUCK_033,Soft White,440,STORE_198,37.0,21.0,Wednesday,False,37.0,True,21.8,26.0,19.473058311420935,5,21.8,26.0,19.473058311420935,5,18.608510638297872,18.0,16.321291083860896,235,18.608510638297872,18.0,16.321291083860896,235,16.65546218487395,15.728142411280944,1.2935118008935382,-0.04130952005827426,False,1.2528754096504215,False
DSP_111645,2025-05-26 19:36:27,Shepperton_Plant,RT_037,TRUCK_018,Whole Wheat,514,STORE_162,44.0,19.0,Monday,False,44.0,True,32.0,34.5,9.055385138137417,4,21.657894736842106,20.0,13.650613917071446,38,17.94551282051282,18.0,16.477215460088015,312,17.274247491638796,17.0,15.753011183832255,1196,14.88,15.664700991173028,1.8589566450332473,-0.04131549224855546,False,1.6939230382763397,False
DSP_115008,2025-04-19 05:27:27,Shepperton_Plant,RT_034,TRUCK_085,Family Loaf,70,STORE_021,2.0,5.0,Saturday,True,2.0,False,6.857142857142857,5.5,9.898384816626496,14,7.25,6.0,9.284395510748128,16,17.383458646616543,17.0,15.876752581082965,266,17.8852140077821,17.0,15.980142869619431,514,14.790598290598291,16.28168608548989,-0.7855819245893194,-0.041324820337116486,False,-0.952362733479169,False
DSP_110416,2025-01-10 11:20:08,Shepperton_Plant,RT_033,TRUCK_081,Soft White,149,STORE_128,10.0,11.0,Friday,False,10.0,False,9.571428571428571,1.0,18.795896208633263,7,8.214285714285714,2.0,16.784510127488982,14,14.2,13.0,15.859165008098579,245,16.372131147540983,16.0,15.90109652369946,610,17.192622950819672,15.623390020272861,-0.46037530532659987,-0.0416250450266189,False,-0.44830830076383404,False
DSP_103337,2025-04-20 18:10:17,Willowvale_Plant,RT_068,TRUCK_079,Seed Loaf,193,STORE_070,-8.0,18.0,Sunday,True,8.0,False,19.2,21.0,14.219704638282751,5,19.2,21.0,14.219704638282751,5,18.128205128205128,16.0,15.599999146152971,78,18.128205128205128,16.0,15.599999146152971,78,16.807881773399014,16.093093560356518,-1.5415234914504177,-0.04182125720621843,False,-1.5824307743733377,False
DSP_103254,2025-03-18 16:19:29,Willowvale_Plant,RT_037,TRUCK_080,High Energy White,38,STORE_041,1.0,16.0,Tuesday,False,1.0,False,7.5,5.0,11.374923687167703,10,7.5,5.0,11.374923687167703,10,17.58984375,18.0,16.020077304377633,256,17.58984375,18.0,16.020077304377633,256,14.88,15.664700991173028,-0.8860686206408475,-0.041825256071311157,False,-1.0153695375685858,False
DSP_103369,2025-05-24 07:43:48,Willowvale_Plant,RT_062,TRUCK_005,Family Loaf,116,STORE_199,30.0,7.0,Saturday,True,30.0,True,31.857142857142858,41.0,15.763127560106543,7,31.857142857142858,41.0,15.763127560106543,7,18.56916996047431,18.0,16.057688600704314,253,18.56916996047431,18.0,16.057688600704314,253,18.10091743119266,15.762900475880251,0.7548790012989571,-0.04204620650698587,False,0.8118277810245035,False
DSP_110721,2025-06-15 05:34:14,Willowvale_Plant,RT_007,TRUCK_006,Soft White,221,STORE_093,42.0,5.0,Sunday,True,42.0,True,17.6,16.0,8.44393273303382,5,17.166666666666668,15.5,7.626707459098367,6,18.090551181102363,17.0,15.551129151184382,254,18.068181818181817,17.5,15.960010079856998,396,19.54708520179372,14.980656537498943,1.4987937772956144,-0.04207585371520295,False,1.5679094300975058,False
DSP_103870,2025-06-14 15:48:40,Shepperton_Plant,RT_017,TRUCK_020,Whole Wheat,533,STORE_048,40.0,15.0,Saturday,True,40.0,True,18.8,18.0,14.720733677368122,5,18.8,18.0,14.720733677368122,5,18.75438596491228,18.5,16.325737850443023,228,18.75438596491228,18.5,16.325737850443023,228,16.965065502183407,16.073804629918154,1.4330729424782043,-0.042095363872181824,False,1.4418958219186722,False
DSP_104014,2025-07-09 04:02:06,Willowvale_Plant,RT_008,TRUCK_056,Wholegrain Brown,165,STORE_066,-1.0,4.0,Wednesday,False,1.0,False,17.875,16.0,16.18144881382028,8,17.875,16.0,16.18144881382028,8,18.174825174825173,19.0,16.75562326685493,143,18.174825174825173,19.0,16.75562326685493,143,16.705882352941178,16.626632845711615,-1.0649108882865557,-0.04214094032026905,False,-1.1413831457474197,False
DSP_114931,2025-07-22 05:05:36,Willowvale_Plant,RT_017,TRUCK_038,High Energy Brown,304,STORE_105,8.0,5.0,Tuesday,False,8.0,False,19.0,21.5,23.423634787681152,4,19.0,21.5,23.423634787681152,4,18.424836601307188,19.0,16.116636064400527,153,18.424836601307188,19.0,16.116636064400527,153,16.965065502183407,16.073804629918154,-0.5577438390346453,-0.04217994446779616,False,-0.5743219089426678,False
DSP_111775,2025-04-21 17:08:17,Shepperton_Plant,RT_038,TRUCK_081,Family Loaf,420,STORE_080,35.0,17.0,Monday,False,35.0,True,20.666666666666668,31.0,20.7028032064757,12,20.85,29.0,20.113559186725126,20,13.947791164658634,13.0,15.97709061553001,249,16.268104776579353,16.0,15.990127633702349,649,15.185654008438819,16.154685423030394,1.2265386463863615,-0.042332537740128795,False,1.1268618014715879,False
DSP_103366,2025-04-20 16:39:31,Willowvale_Plant,RT_045,TRUCK_005,High Energy White,431,STORE_116,41.0,16.0,Sunday,True,41.0,True,-8.666666666666666,-8.0,1.1547005383791533,3,16.714285714285715,19.0,18.281413622409335,35,16.54635761589404,16.0,15.908255550574477,302,17.049586776859503,17.0,15.713444712801143,1210,16.015444015444015,14.820101871196055,1.6858558869365996,-0.04240901895742011,False,1.504902626008089,False
DSP_101343,2025-05-05 17:03:06,Willowvale_Plant,RT_061,TRUCK_048,Whole Wheat,173,STORE_142,18.0,17.0,Monday,False,18.0,True,20.714285714285715,21.0,18.36404354269765,7,20.714285714285715,21.0,18.36404354269765,7,19.055837563451778,20.0,16.250021316595443,197,19.055837563451778,20.0,16.250021316595443,197,17.91063829787234,16.24243721505033,0.005501742192043575,-0.04250704775521352,False,0.05574613195150094,False
DSP_103572,2025-07-24 16:39:56,Willowvale_Plant,RT_034,TRUCK_002,Wholegrain Brown,123,STORE_061,3.0,16.0,Thursday,False,3.0,False,18.75,17.5,16.3783393541592,4,18.75,17.5,16.3783393541592,4,18.3,16.0,15.937695722015032,70,18.3,16.0,15.937695722015032,70,14.790598290598291,16.28168608548989,-0.724163224170375,-0.04250926069090877,False,-0.8893559293897522,False
DSP_105124,2025-06-18 00:52:22,Shepperton_Plant,RT_010,TRUCK_007,Seed Loaf,516,STORE_134,18.0,0.0,Wednesday,False,18.0,True,23.625,28.5,13.917486431515881,8,23.625,28.5,13.917486431515881,8,18.76923076923077,19.0,16.232746035402325,208,18.76923076923077,19.0,16.232746035402325,208,17.746666666666666,15.779813053391985,0.01605426708644549,-0.04252294068771001,False,0.05574613195150094,False
DSP_101159,2025-05-22 23:44:43,Shepperton_Plant,RT_039,TRUCK_047,Wholegrain Brown,215,STORE_134,27.0,23.0,Thursday,False,27.0,True,25.0,26.5,15.853495934125487,4,25.0,26.5,15.853495934125487,4,18.39751552795031,19.0,16.10717212265455,161,18.39751552795031,19.0,16.10717212265455,161,14.311688311688311,16.334753354036618,0.7767678772557759,-0.04281698545091339,False,0.6228073687562528,False
DSP_106442,2025-02-20 17:47:57,Shepperton_Plant,RT_008,TRUCK_078,High Energy Brown,258,STORE_191,-1.0,17.0,Thursday,False,1.0,False,25.285714285714285,31.0,17.336995950032076,7,25.285714285714285,31.0,17.336995950032076,7,18.66509433962264,18.5,16.229868565097714,212,18.66509433962264,18.5,16.229868565097714,212,16.705882352941178,16.626632845711615,-1.0649108882865557,-0.042910306579219015,False,-1.1413831457474197,False
DSP_100037,2025-06-27 18:21:47,Shepperton_Plant,RT_012,TRUCK_004,Family Loaf,342,STORE_155,40.0,18.0,Friday,False,40.0,True,14.0,9.5,20.36663938896155,6,14.0,9.5,20.36663938896155,6,17.987179487179485,18.5,15.944506977018081,234,17.987179487179485,18.5,15.944506977018081,234,18.31687242798354,15.241662240839199,1.4226222330211273,-0.04351689833782335,False,1.4418958219186722,False
DSP_103033,2025-05-05 06:18:21,Willowvale_Plant,RT_027,TRUCK_031,Family Loaf,108,STORE_001,43.0,6.0,Monday,False,43.0,True,23.571428571428573,27.0,13.402203088263049,7,23.571428571428573,27.0,13.402203088263049,7,17.83817427385892,19.0,16.048453819174256,241,17.83817427385892,19.0,16.048453819174256,241,16.414414414414413,15.277504515648939,1.7401785454132015,-0.04353928682305819,False,1.6309162341869228,False
DSP_107509,2025-01-29 18:19:38,Willowvale_Plant,RT_038,TRUCK_087,Whole Wheat,105,STORE_150,14.0,18.0,Wednesday,False,14.0,False,15.5,15.5,14.849242404917497,2,15.5,15.5,14.849242404917497,2,18.78787878787879,17.5,16.206850547284155,66,18.78787878787879,17.5,16.206850547284155,66,15.185654008438819,16.154685423030394,-0.07339381593581083,-0.04375320950072503,False,-0.19628108440616657,False
DSP_114041,2025-03-18 22:49:21,Willowvale_Plant,,TRUCK_086,High Energy Brown,48,STORE_075,33.0,22.0,Tuesday,False,33.0,True,15.071428571428571,11.0,13.88116757289576,14,19.306122448979593,18.0,13.700979407863288,49,17.025641025641026,17.0,16.309148068151824,273,17.14012184508268,17.0,15.788906935412193,1149,,,,-0.04379947800157524,False,1.000848193292754,False
DSP_112465,2025-04-25 23:15:26,Willowvale_Plant,RT_035,TRUCK_018,High Energy White,547,STORE_052,-5.0,23.0,Friday,False,5.0,False,34.333333333333336,40.0,16.524728943818328,6,18.7,16.5,17.06982563966079,20,15.492700729927007,13.0,16.123434745447216,274,16.535159817351598,16.0,16.310190070455953,1095,17.93220338983051,16.37862063324681,-1.4001303225303747,-0.0441988670063993,False,-1.393410362105087,False
DSP_104811,2025-04-05 03:49:00,Shepperton_Plant,RT_001,TRUCK_040,Whole Wheat,371,STORE_057,10.0,3.0,Saturday,True,10.0,False,22.857142857142858,27.0,16.577379883730835,7,22.857142857142858,27.0,16.577379883730835,7,19.03030303030303,19.5,16.21270702082905,198,19.03030303030303,19.5,16.21270702082905,198,17.009049773755656,15.269396294021423,-0.45902599151873336,-0.044449992939786354,False,-0.44830830076383404,False
DSP_113384,2025-03-19 00:24:28,Shepperton_Plant,RT_022,TRUCK_081,Whole Wheat,499,STORE_184,14.0,0.0,Wednesday,False,14.0,False,35.333333333333336,41.5,11.809600614189568,6,29.5,36.0,16.04458074954193,8,17.613382899628252,18.0,15.621907672694274,269,17.91958041958042,18.5,15.835907493387431,286,17.390041493775932,15.923428245249344,-0.21289645932792958,-0.04456127881166205,False,-0.19628108440616657,False
DSP_113596,2025-01-09 02:35:27,Shepperton_Plant,,TRUCK_040,Wholegrain Brown,109,STORE_057,31.0,2.0,Thursday,False,31.0,True,9.625,4.5,18.007438939028972,8,16.425,15.5,18.673836763964164,40,15.786516853932584,14.0,16.066922011849858,267,16.5424013434089,16.0,15.824393698002387,1191,,,,-0.044682225735438674,False,0.8748345851139203,False
DSP_114463,2025-01-27 06:04:59,Shepperton_Plant,RT_008,TRUCK_008,High Energy Brown,464,STORE_165,41.0,6.0,Monday,False,41.0,True,20.8,24.0,12.336035739968402,10,20.8,24.0,12.336035739968402,10,18.05286343612335,19.0,16.08596453554433,227,18.05286343612335,19.0,16.08596453554433,227,16.705882352941178,16.626632845711615,1.4611568002071342,-0.04469616707573609,False,1.504902626008089,False
DSP_110072,2025-06-07 03:01:43,Willowvale_Plant,RT_012,TRUCK_059,Family Loaf,484,STORE_182,30.0,3.0,Saturday,True,30.0,True,-7.0,-7.0,0.0,1,14.941176470588236,9.0,17.718234361160405,34,15.364754098360656,14.0,15.896079295735822,244,17.08970976253298,17.0,15.790520467148504,1137,18.31687242798354,15.241662240839199,0.7665258150592105,-0.044793946975746124,False,0.8118277810245035,False
DSP_109903,2025-01-01 21:49:23,Shepperton_Plant,RT_004,TRUCK_005,Whole Wheat,240,STORE_064,0.0,21.0,Wednesday,False,0.0,False,23.5,32.5,21.603240497666086,6,22.285714285714285,28.0,19.980943302008924,7,17.60159362549801,16.0,16.136933954447453,251,17.981762917933132,17.0,16.28873344144804,329,16.26530612244898,16.007907254869234,-1.0160794826882478,-0.04516756553878287,False,-1.0783763416580028,False
DSP_108397,2025-03-17 07:39:12,Shepperton_Plant,RT_032,TRUCK_086,Soft White,298,STORE_112,21.0,7.0,Monday,False,21.0,True,12.142857142857142,14.0,5.30498417932204,7,12.0,12.5,4.928053803045811,8,17.84313725490196,16.0,15.973615732441452,255,18.2507204610951,17.0,16.185805824026104,347,18.619246861924687,15.456954523057858,0.1540247229506843,-0.0453074941114453,False,0.24476654421975155,False
DSP_100715,2025-03-14 19:55:18,Shepperton_Plant,,TRUCK_024,Wholegrain Brown,489,STORE_132,-3.0,19.0,Friday,False,3.0,False,21.0,24.0,13.856406460551014,9,18.12,18.0,17.49361788386458,25,15.988721804511279,16.0,16.093472972677933,266,16.350553505535057,16.0,15.952712304359665,813,,,,-0.04538962163668092,False,-1.2673967539262534,False
DSP_102655,2025-06-13 21:45:20,Shepperton_Plant,,TRUCK_018,Whole Wheat,159,STORE_190,8.0,21.0,Friday,False,8.0,False,7.5,4.5,15.372052563011867,6,8.416666666666666,4.0,15.00410571829584,24,16.752688172043012,15.0,16.1866291170274,279,17.07751937984496,17.0,15.718839543676271,1161,,,,-0.04539157087265466,False,-0.5743219089426678,False
DSP_113091,2025-05-08 22:52:39,Willowvale_Plant,RT_029,TRUCK_061,Whole Wheat,271,STORE_141,43.0,22.0,Thursday,False,43.0,True,21.583333333333332,24.0,11.325420588885496,12,21.583333333333332,24.0,11.325420588885496,12,17.78787878787879,19.0,15.678340052893011,264,18.02158273381295,19.0,15.93033916114655,278,17.240909090909092,16.246423114333897,1.5855238244019494,-0.04543754105462294,False,1.6309162341869228,False
DSP_105172,2025-06-02 18:48:17,Willowvale_Plant,RT_023,TRUCK_038,Seed Loaf,426,STORE_145,18.0,18.0,Monday,False,18.0,True,13.444444444444445,7.0,16.194992367326936,9,13.444444444444445,7.0,16.194992367326936,9,18.41176470588235,19.0,16.452041917583323,170,18.41176470588235,19.0,16.452041917583323,170,15.258373205741627,15.69021740897229,0.1747347868290596,-0.04572910459659951,False,0.05574613195150094,False
DSP_112781,2025-02-26 17:40:21,Willowvale_Plant,RT_020,TRUCK_012,High Energy White,275,STORE_032,20.0,17.0,Wednesday,False,20.0,True,24.5,26.5,16.176114078067904,4,24.5,26.5,16.176114078067904,4,18.5625,19.0,15.976237275413599,128,18.5625,19.0,15.976237275413599,128,18.50862068965517,15.374964577247153,0.09700050382892372,-0.04599496609991649,False,0.1817597401303347,False
DSP_115383,2025-02-12 19:40:18,Shepperton_Plant,RT_021,TRUCK_053,Family Loaf,417,STORE_036,15.0,19.0,Wednesday,False,15.0,False,17.142857142857142,12.0,17.82721301296206,7,17.142857142857142,12.0,17.82721301296206,7,18.90909090909091,19.0,15.927533674057553,132,18.90909090909091,19.0,15.927533674057553,132,19.08712121212121,15.97467056517474,-0.2558501094245572,-0.046027282573250505,False,-0.13327428031674968,False
DSP_113042,2025-05-18 22:29:29,Willowvale_Plant,RT_063,TRUCK_042,Seed Loaf,433,STORE_056,37.0,22.0,Sunday,True,37.0,True,34.666666666666664,35.0,1.5275252316523524,3,15.379310344827585,13.0,17.313111862531592,29,16.84937238493724,17.0,16.177401164215915,239,16.274754683318466,16.0,15.842229267889484,1121,18.990909090909092,16.668399245769084,1.080433138392826,-0.04611885715509578,False,1.2528754096504215,False
DSP_100682,2025-04-24 15:15:59,Willowvale_Plant,RT_009,TRUCK_079,Soft White,229,STORE_075,39.0,15.0,Thursday,False,39.0,True,25.166666666666668,28.5,19.270876126078612,6,25.166666666666668,28.5,19.270876126078612,6,17.84328358208955,18.5,15.80373751727058,268,18.095890410958905,19.0,15.849519496710585,292,16.314285714285713,16.783920876839233,1.3516337721193123,-0.046186976988709105,False,1.3788890178292552,False
DSP_106270,2025-05-04 01:59:40,Willowvale_Plant,RT_022,TRUCK_012,Family Loaf,166,STORE_053,-3.0,1.0,Sunday,True,3.0,False,16.0,22.0,19.697715603592208,3,16.0,22.0,19.697715603592208,3,18.548672566371682,18.0,16.248619032161187,226,18.548672566371682,18.0,16.248619032161187,226,17.390041493775932,15.923428245249344,-1.2805057541462013,-0.04631125728932117,False,-1.2673967539262534,False
DSP_115947,2025-03-20 22:05:10,Shepperton_Plant,RT_023,TRUCK_037,High Energy Brown,488,STORE_144,-4.0,22.0,Thursday,False,4.0,False,0.5,-2.0,8.106434833777842,8,11.581395348837209,8.0,15.907818619934657,43,15.434108527131784,14.0,16.23170983186911,258,16.70718232044199,16.0,16.342894959211964,1086,15.258373205741627,15.69021740897229,-1.227412769610759,-0.04645715552659313,False,-1.3304035580156703,False
DSP_114522,2025-06-12 01:30:07,Willowvale_Plant,RT_007,TRUCK_079,Wholegrain Brown,161,STORE_016,15.0,1.0,Thursday,False,15.0,False,0.6,-6.0,15.38830724933701,5,7.5,1.0,14.493161288619222,30,17.22007722007722,17.0,16.60256536617763,259,16.376344086021504,16.0,16.169947640978705,1116,19.54708520179372,14.980656537498943,-0.30353043542595415,-0.04653535788511454,False,-0.13327428031674968,False
DSP_113215,2025-07-27 05:15:44,Willowvale_Plant,RT_064,TRUCK_009,Seed Loaf,39,STORE_047,44.0,5.0,Sunday,True,44.0,True,7.153846153846154,3.0,14.299453100533565,13,8.65,6.0,11.895487866369642,20,17.72473867595819,18.0,15.472652883608735,287,17.879227053140095,17.0,15.938487706471127,621,17.474789915966387,16.11788700795635,1.6457002131197374,-0.04654901769005737,False,1.6939230382763397,False
DSP_109665,2025-06-16 16:05:09,Willowvale_Plant,RT_056,TRUCK_061,High Energy White,448,STORE_198,1.0,16.0,Monday,False,1.0,False,7.5,6.0,10.613028014490665,12,7.857142857142857,7.5,9.812528434899654,14,16.505338078291814,16.0,15.625099084586687,281,16.93528183716075,17.0,15.799144204946234,479,17.74897119341564,16.00383312075635,-1.046559975165754,-0.04677014634653753,False,-1.0153695375685858,False
DSP_103571,2025-01-09 22:59:12,Willowvale_Plant,,TRUCK_046,Family Loaf,290,STORE_096,-7.0,22.0,Thursday,False,7.0,False,16.0,18.5,19.316084259267228,10,12.478260869565217,11.0,15.87134263092485,46,17.312741312741313,17.0,16.521499729406877,259,16.427036705461056,16.0,16.178531935923573,1117,,,,-0.04679483664219308,False,-1.519423970283921,False
DSP_100978,2025-07-12 14:46:56,Willowvale_Plant,RT_019,TRUCK_025,High Energy Brown,72,STORE_080,-7.0,14.0,Saturday,True,7.0,False,20.75,17.0,12.093386622447824,4,20.75,17.0,12.093386622447824,4,18.5,19.0,15.971270503046446,136,18.5,19.0,15.971270503046446,136,16.90272373540856,15.978570621766707,-1.495923778241292,-0.04696371474226102,False,-1.519423970283921,False
DSP_111651,2025-04-03 07:06:50,Willowvale_Plant,RT_038,TRUCK_085,Whole Wheat,310,STORE_102,38.0,7.0,Thursday,False,38.0,True,7.888888888888889,0.0,18.346964629363384,9,7.888888888888889,0.0,18.346964629363384,9,17.712598425196852,18.0,16.02197350886378,254,17.712598425196852,18.0,16.02197350886378,254,15.185654008438819,16.154685423030394,1.4122432838609573,-0.046998769890343794,False,1.3158822137398385,False
DSP_103233,2025-06-18 11:24:15,Willowvale_Plant,RT_027,TRUCK_022,Soft White,75,STORE_125,-9.0,11.0,Wednesday,False,9.0,False,16.428571428571427,23.0,20.452034477912303,7,8.44,4.0,15.719096666157402,25,14.603703703703705,13.0,14.866768447630111,270,16.527015057573074,17.0,15.434758199415322,1129,16.414414414414413,15.277504515648939,-1.6635186975976417,-0.04703298899285335,False,-1.6454375784627546,False
DSP_115074,2025-04-21 06:49:55,Shepperton_Plant,RT_032,TRUCK_085,Soft White,53,STORE_181,-8.0,6.0,Monday,False,8.0,False,8.818181818181818,7.0,17.47465697413361,11,7.8,4.0,16.094364586045998,15,18.047430830039527,17.0,15.566731776915875,253,18.040506329113924,17.0,15.970734013208196,395,18.619246861924687,15.456954523057858,-1.7221534049424496,-0.04712635146118027,False,-1.5824307743733377,False
DSP_111384,2025-05-17 04:04:51,Shepperton_Plant,RT_063,TRUCK_088,Wholegrain Brown,448,STORE_195,40.0,4.0,Saturday,True,40.0,True,10.125,4.0,17.48826136910946,8,11.893617021276595,8.0,16.214907315228267,47,15.202290076335878,13.0,16.28955881956974,262,16.482191780821918,16.0,16.205304239738705,1095,18.990909090909092,16.668399245769084,1.260414428483504,-0.047189347297919126,False,1.4418958219186722,False
DSP_102625,2025-07-17 23:40:37,Willowvale_Plant,RT_012,TRUCK_084,Wholegrain Brown,424,STORE_155,31.0,23.0,Thursday,False,31.0,True,5.818181818181818,4.0,12.106346945451232,11,10.789473684210526,5.0,14.983616784001937,19,14.658823529411764,14.0,15.6372910897705,255,16.488372093023255,16.0,15.871909205827196,602,18.31687242798354,15.241662240839199,0.8321354568554021,-0.04725185320536163,False,0.8748345851139203,False
DSP_115755,2025-02-23 19:22:17,Shepperton_Plant,RT_042,TRUCK_057,Wholegrain Brown,283,STORE_160,39.0,19.0,Sunday,True,39.0,True,37.4,38.0,1.949358868961769,5,18.75,18.0,16.28326554601703,20,18.71590909090909,19.0,15.655960511914925,264,18.10597519729425,18.0,15.860496461457283,887,17.547511312217196,16.799993388962676,1.2769343529549686,-0.047570269097820694,False,1.3788890178292552,False
DSP_114785,2025-05-13 07:09:36,Shepperton_Plant,RT_060,TRUCK_040,Soft Whtie,129,STORE_044,27.0,7.0,Tuesday,False,27.0,True,17.333333333333332,22.0,18.874586088176873,9,17.333333333333332,22.0,18.874586088176873,9,18.374269005847953,19.0,16.410908635923303,171,18.374269005847953,19.0,16.410908635923303,171,16.533632286995516,15.210164003038011,0.6881166903206288,-0.0478240961343851,False,0.6228073687562528,False
DSP_103798,2025-06-08 01:36:45,Shepperton_Plant,RT_038,TRUCK_005,Soft White,58,STORE_134,41.0,1.0,Sunday,True,41.0,True,17.142857142857142,25.0,18.39772242632741,7,17.142857142857142,25.0,18.39772242632741,7,17.913793103448278,18.0,16.13700498970832,174,17.913793103448278,18.0,16.13700498970832,174,15.185654008438819,16.154685423030394,1.5979479213355534,-0.048114921003166944,False,1.504902626008089,False
DSP_115927,2025-03-15 10:22:32,Shepperton_Plant,RT_040,TRUCK_010,High Energy Brown,525,STORE_101,-3.0,10.0,Saturday,True,3.0,False,17.75,24.0,17.783419243778738,4,17.75,24.0,17.783419243778738,4,18.081447963800905,19.0,16.073203835272995,221,18.081447963800905,19.0,16.073203835272995,221,17.633802816901408,15.030069957362128,-1.3728347822356224,-0.04813079846124968,False,-1.2673967539262534,False
