timestamp,plant,depot_id,batch_id,sku,quantity_produced,line_id,operator_id,stacked_before_robot,squashed,torn,undersized_small,valleys,loose_packs,pale_underbaked
2025-02-12 05:29:58,Shepperton,Chitungwiza_Depot,BATCH_22754,Seed Loaf,879,Line5,OP_TAPIWA,6,5,1,4,4,5,0
2025-04-20 09:22:17,Shepperton,Masvingo_Branch,BATCH_10890,High Energy White,219,Line2,OP_EFFIE,3,7,1,10,4,9,0
2025-05-26 06:30:36,Shepperton,Chitungwiza_Depot,BATCH_23588,High Energy Brown,1187,Line3,OP_KUDA,2,0,4,2,8,5,3
2025-03-22 02:11:19,Shepperton,Gweru_Branch,BATCH_14006,Soft White,351,Line5,OP_EFFIE,1,5,0,3,0,5,4
2025-07-26 13:53:28,Shepperton,Gweru_Branch,BATCH_14939,High Energy Brown,1632,Line5,OP_EFFIE,8,7,4,2,8,9,2
2025-05-17 22:37:02,Shepperton,Mutare_Branch,BATCH_21931,Soft White,452,Line3,OP_TAPIWA,3,3,4,2,0,1,2
2025-01-31 05:57:36,Shepperton,Gweru_Branch,BATCH_19767,High Energy White,900,Line3,OP_JOHN,6,7,4,8,2,8,5
2025-05-21 03:47:28,Shepperton,Mutare_Branch,BATCH_15898,Wholegrain Brown,1995,,OP_TAPIWA,1,0,4,0,8,4,2
2025-02-09 14:11:30,Shepperton,Gweru_Branch,BATCH_21739,High Energy Brown,244,Line2,OP_JOHN,4,5,2,1,1,9,5
2025-07-11 18:19:26,Shepperton,Harare_Willowvale,BATCH_22024,Seed Loaf,1073,Line5,OP_MOYO,1,4,2,3,7,4,2
2025-05-05 16:06:40,Shepperton,Mutare_Branch,BATCH_21366,Soft White,513,Line4,OP_EFFIE,8,2,1,5,3,9,4
2025-02-20 07:09:20,Shepperton,Bulawayo_Branch,BATCH_10584,High Energy White,1051,Line3,OP_JOHN,9,3,5,6,5,4,5
2025-06-11 11:10:53,Shepperton,Chitungwiza_Depot,BATCH_13932,High Energy White,1398,Line5,OP_JOHN,0,4,1,4,7,12,1
2025-01-20 23:21:30,Shepperton,Gweru_Branch,BATCH_11260,High Energy Brown,1804,Line3,OP_ANNE,7,4,1,2,0,2,1
2025-05-15 18:45:18,Shepperton,Mutare_Branch,BATCH_22561,High Energy Brown,996,Line2,OP_KUDA,4,5,5,10,8,8,5
2025-04-24 17:45:41,Shepperton,Harare_Willowvale,BATCH_10310,Soft White,1058,Line2,OP_EFFIE,0,6,0,5,6,12,3
2025-01-03 00:40:11,Shepperton,Mutare_Branch,BATCH_11716,High Energy White,1074,Line3,OP_JOHN,9,4,4,5,5,9,2
2025-04-22 21:58:24,Shepperton,Mutare_Branch,BATCH_16009,Family Loaf,729,Line1,OP_JOHN,3,5,0,10,5,3,3
2025-01-31 18:38:03,Shepperton,Gweru_Branch,BATCH_12052,High Energy White,758,Line5,OP_MOYO,9,2,3,4,1,13,5
2025-02-06 11:49:41,Shepperton,Bulawayo_Branch,BATCH_20466,High Energy White,1685,Line5,OP_KUDA,5,1,1,5,5,0,0
2025-03-02 19:06:47,Shepperton,Masvingo_Branch,BATCH_14668,High Energy White,1430,Line5,OP_JOHN,5,5,3,8,0,12,2
2025-03-24 05:03:03,Shepperton,Chitungwiza_Depot,BATCH_14298,Family Loaf,1603,Line3,OP_KUDA,9,3,4,4,3,6,1
2025-07-20 11:37:49,Shepperton,Gweru_Branch,BATCH_16646,High Energy White,1684,Line1,OP_EFFIE,6,3,1,2,0,1,4
2025-06-21 11:39:09,Shepperton,Chitungwiza_Depot,BATCH_13783,High Energy White,1517,Line3,OP_ANNE,4,5,5,6,5,6,0
2025-01-08 01:46:53,Shepperton,Masvingo_Branch,BATCH_11008,Soft White,716,Line5,OP_KUDA,8,1,0,10,4,4,5
2025-03-25 12:43:57,Shepperton,Bulawayo_Branch,BATCH_17347,High Energy White,1480,Line1,OP_MOYO,0,5,5,6,4,11,5
2025-02-13 04:11:18,Shepperton,Harare_Willowvale,BATCH_22567,Seed Loaf,1119,Line4,OP_TAPIWA,7,5,2,5,9,4,1
2025-02-01 06:07:43,Shepperton,Masvingo_Branch,BATCH_24129,High Energy Brown,1174,Line3,OP_EFFIE,6,4,3,4,4,0,4
2025-04-25 13:51:50,Shepperton,Chitungwiza_Depot,BATCH_18383,Family Loaf,1692,Line2,OP_ANNE,2,5,1,0,5,12,1
2025-04-01 15:19:04,Shepperton,Mutare_Branch,BATCH_20171,Soft White,1204,Line2,OP_KUDA,2,2,2,3,1,0,0
2025-03-10 12:06:46,Shepperton,Harare_Willowvale,BATCH_14059,Wholegrain Brown,381,Line3,OP_EFFIE,5,6,0,6,5,10,1
2025-06-14 01:15:01,Shepperton,Harare_Southerton,BATCH_18721,Whole Wheat,947,Line3,OP_ANNE,4,0,4,6,1,13,2
2025-01-06 16:27:14,Shepperton,Harare_Willowvale,BATCH_10090,Whole Wheat,1971,Line2,OP_KUDA,3,3,2,3,4,1,0
2025-06-02 01:15:11,Shepperton,Bulawayo_Branch,BATCH_11987,Seed Loaf,782,Line1,OP_EFFIE,0,1,4,9,4,1,0
2025-01-01 13:57:52,Shepperton,Chitungwiza_Depot,BATCH_20891,Family Loaf,239,Line1,OP_TAPIWA,6,1,0,11,3,4,0
2025-02-27 23:07:09,Shepperton,Harare_Southerton,BATCH_21776,Family Loaf,249,Line5,OP_JOHN,0,5,4,1,6,13,2
2025-02-15 08:03:20,Shepperton,Mutare_Branch,BATCH_17279,Seed Loaf,1983,Line5,OP_JOHN,9,1,1,2,2,2,5
2025-07-01 20:24:54,Shepperton,Harare_Willowvale,BATCH_22095,Seed Loaf,1240,Line1,OP_JOHN,0,0,5,1,3,7,1
2025-03-09 20:25:16,Shepperton,Harare_Southerton,BATCH_20911,Wholegrain Brown,479,Line5,OP_TAPIWA,0,7,4,9,0,7,4
2025-03-05 01:50:26,Shepperton,Gweru_Branch,BATCH_23086,High Energy White,1099,Line4,OP_ANNE,4,7,3,4,9,13,2
2025-01-07 00:48:11,Shepperton,Gweru_Branch,BATCH_24311,Soft White,280,Line1,OP_ANNE,1,1,4,2,7,8,3
2025-03-02 13:33:49,Shepperton,Gweru_Branch,BATCH_23084,High Energy Brown,1559,Line2,OP_EFFIE,2,1,3,1,7,1,1
2025-06-12 19:53:39,Shepperton,Gweru_Branch,BATCH_24832,High Energy Brown,274,Line4,OP_KUDA,7,2,1,3,9,12,2
2025-02-14 22:17:37,Shepperton,Bulawayo_Branch,BATCH_12925,Family Loaf,3228,Line4,OP_ANNE,6,2,5,8,5,13,3
2025-01-19 03:39:26,Shepperton,Mutare_Branch,BATCH_20036,High Energy Brown,1002,Line2,OP_TAPIWA,4,6,5,10,9,4,0
2025-06-11 19:14:00,Shepperton,Gweru_Branch,BATCH_18185,Whole Wheat,490,Line5,OP_JOHN,1,3,2,8,2,1,1
2025-07-02 00:12:15,Shepperton,Mutare_Branch,BATCH_15884,Soft White,883,Line4,OP_MOYO,9,2,5,8,3,3,0
2025-02-18 21:55:56,Shepperton,Harare_Southerton,BATCH_12341,Whole Wheat,1014,Line3,OP_KUDA,0,6,5,10,6,11,2
2025-07-11 21:14:47,Shepperton,Bulawayo_Branch,BATCH_24306,Whole Wheat,1904,Line1,OP_ANNE,6,5,2,10,8,10,0
2025-02-24 04:50:24,Shepperton,Bulawayo_Branch,BATCH_20707,Wholegrain Brown,1764,Line3,OP_ANNE,5,6,5,9,6,0,3
2025-01-07 08:50:22,Shepperton,Mutare_Branch,BATCH_10627,Seed Loaf,1383,Line3,OP_TAPIWA,4,3,5,9,9,12,0
2025-02-03 05:30:42,Shepperton,Masvingo_Branch,BATCH_20120,High Energy White,1153,Line3,OP_KUDA,0,5,3,1,2,6,4
2025-05-11 22:32:41,Shepperton,Harare_Southerton,BATCH_17545,Seed Loaf,939,Line1,OP_JOHN,4,6,4,4,6,1,5
2025-06-13 07:49:19,Shepperton,Chitungwiza_Depot,BATCH_19792,High Energy White,1990,Line4,OP_EFFIE,4,0,2,7,3,13,2
2025-07-27 01:01:44,Shepperton,Masvingo_Branch,BATCH_14765,High Energy Brown,1668,Line3,OP_JOHN,5,5,0,0,3,2,3
2025-01-10 06:56:00,Shepperton,Harare_Southerton,BATCH_24480,Whole Wheat,1135,Line1,OP_MOYO,5,3,0,1,8,8,5
2025-06-23 17:43:11,Shepperton,Masvingo_Branch,BATCH_22723,Soft White,1150,Line2,OP_JOHN,2,6,2,4,2,8,4
2025-01-26 20:50:00,Shepperton,Bulawayo_Branch,BATCH_10128,Seed Loaf,973,Line4,OP_MOYO,3,1,3,7,4,3,5
2025-03-19 16:26:11,Shepperton,Chitungwiza_Depot,BATCH_22030,High Energy Brown,1553,Line2,OP_TAPIWA,0,6,2,0,7,0,0
2025-05-11 20:16:45,Shepperton,Harare_Willowvale,BATCH_20467,Whole Wheat,489,Line4,OP_MOYO,7,0,5,8,9,13,4
2025-05-22 19:25:49,Shepperton,Bulawayo_Branch,BATCH_14182,Whole Wheat,1103,Line2,OP_KUDA,7,7,0,2,4,10,5
2025-02-24 21:52:33,Shepperton,Harare_Southerton,BATCH_17299,Wholegrain Brown,825,Line4,OP_KUDA,0,6,0,2,9,1,5
2025-07-07 10:50:50,Shepperton,Gweru_Branch,BATCH_16995,High Energy Brown,1034,Line4,OP_ANNE,6,1,5,0,2,11,1
2025-03-26 20:23:26,Shepperton,Chitungwiza_Depot,BATCH_12398,Whole Wheat,1148,Line2,OP_EFFIE,7,7,5,0,3,4,2
2025-06-20 04:53:16,Shepperton,Harare_Southerton,BATCH_23501,Soft White,1791,Line5,OP_EFFIE,8,4,2,6,9,2,4
2025-07-04 03:23:04,Shepperton,Mutare_Branch,BATCH_11186,Seed Loaf,1541,Line4,OP_MOYO,6,5,5,1,4,8,3
2025-03-24 17:45:03,Shepperton,Mutare_Branch,BATCH_23106,Whole Wheat,723,Line2,OP_EFFIE,9,3,2,10,5,2,5
2025-05-27 14:31:56,Shepperton,Harare_Willowvale,BATCH_24648,High Energy Brown,1366,Line2,OP_MOYO,7,3,0,2,7,10,3
2025-02-11 18:32:14,Shepperton,Harare_Willowvale,BATCH_15314,Soft White,1491,Line5,OP_JOHN,7,0,0,11,7,1,4
2025-05-07 12:49:19,Shepperton,Harare_Southerton,BATCH_19220,Wholegrain Brown,245,Line2,OP_ANNE,1,0,3,8,6,3,3
2025-06-09 01:50:40,Shepperton,Mutare_Branch,BATCH_14247,High Energy Brown,342,Line3,OP_KUDA,1,4,5,4,8,0,1
2025-07-05 08:37:20,Shepperton,Mutare_Branch,BATCH_24401,High Energy Brown,1473,Line2,OP_ANNE,1,2,0,8,1,0,2
2025-07-03 09:56:48,Shepperton,Mutare_Branch,BATCH_19107,Seed Loaf,1652,Line5,OP_TAPIWA,7,1,5,0,8,2,0
2025-05-07 19:19:43,Shepperton,Mutare_Branch,BATCH_19497,Seed Loaf,739,Line3,OP_KUDA,4,1,2,1,2,3,3
2025-07-18 23:37:04,Shepperton,Masvingo_Branch,BATCH_11096,High Energy White,826,Line3,OP_MOYO,6,5,4,5,5,1,0
2025-02-08 05:51:39,Shepperton,Harare_Southerton,BATCH_16653,High Energy White,1185,Line5,OP_MOYO,7,5,1,0,9,7,0
2025-01-23 13:40:13,Shepperton,Harare_Southerton,BATCH_11273,High Energy White,302,Line3,OP_TAPIWA,5,0,4,7,7,1,4
2025-02-12 09:01:46,Shepperton,Masvingo_Branch,BATCH_15698,High Energy Brown,615,Line5,OP_MOYO,8,6,5,5,6,13,3
2025-04-26 06:51:50,Shepperton,Bulawayo_Branch,BATCH_19644,Whole Wheat,1052,Line3,OP_MOYO,1,4,1,5,7,3,2
2025-07-23 04:12:46,Shepperton,Masvingo_Branch,BATCH_18728,Seed Loaf,1793,Line2,OP_TAPIWA,0,4,2,1,7,3,1
2025-05-13 17:16:26,Shepperton,Mutare_Branch,BATCH_16797,Soft White,1629,Line2,OP_JOHN,6,0,4,0,9,8,2
2025-04-14 03:00:05,Shepperton,Mutare_Branch,BATCH_16615,Family Loaf,577,Line5,OP_ANNE,2,6,0,3,4,10,3
2025-07-26 08:40:41,Shepperton,Gweru_Branch,BATCH_13358,Soft White,721,Line1,OP_JOHN,7,4,0,6,1,7,0
2025-05-15 02:37:42,Shepperton,Masvingo_Branch,BATCH_17755,Family Loaf,348,Line4,OP_JOHN,5,5,3,10,8,0,2
2025-03-27 03:15:40,Shepperton,Harare_Southerton,BATCH_10183,Wholegrain Brown,937,Line4,OP_ANNE,8,0,0,1,0,1,1
2025-01-11 03:42:30,Shepperton,Bulawayo_Branch,BATCH_21908,Wholegrain Brown,481,Line1,OP_EFFIE,8,4,0,3,3,10,1
2025-05-07 01:42:22,Shepperton,Harare_Willowvale,BATCH_21377,Whole Wheat,1236,Line5,OP_EFFIE,2,1,3,0,3,7,4
2025-07-14 22:38:03,Shepperton,Masvingo_Branch,BATCH_16513,Seed Loaf,1425,Line3,OP_EFFIE,0,2,3,4,6,6,5
2025-03-09 20:54:35,Shepperton,Harare_Willowvale,BATCH_14567,Whole Wheat,943,Line5,OP_KUDA,6,6,2,11,0,12,2
2025-02-03 04:34:55,Shepperton,Bulawayo_Branch,BATCH_16603,High Energy White,450,Line3,OP_ANNE,4,4,0,0,4,6,5
2025-04-23 04:20:01,Shepperton,Harare_Southerton,BATCH_22498,Whole Wheat,735,Line5,OP_JOHN,5,5,2,7,1,12,4
2025-01-10 10:57:32,Shepperton,Masvingo_Branch,BATCH_11961,Whole Wheat,948,Line4,OP_MOYO,2,5,5,4,2,13,4
2025-07-22 00:41:22,Shepperton,Bulawayo_Branch,BATCH_14992,Whole Wheat,1747,Line5,OP_MOYO,3,5,0,4,0,11,4
2025-06-21 11:55:27,Shepperton,Masvingo_Branch,BATCH_14891,Seed Loaf,500,Line1,OP_ANNE,9,7,1,10,6,4,2
2025-05-02 10:00:55,Shepperton,Mutare_Branch,BATCH_18039,Seed Loaf,942,Line1,OP_TAPIWA,5,7,3,0,6,8,2
2025-02-18 00:03:33,Shepperton,Masvingo_Branch,BATCH_15869,Whole Wheat,280,Line3,OP_ANNE,1,6,1,7,3,12,4
2025-06-10 20:50:12,Shepperton,Harare_Southerton,BATCH_24299,Wholegrain Brown,1726,Line1,OP_MOYO,8,6,5,0,9,0,2
2025-02-04 01:23:29,Shepperton,Gweru_Branch,BATCH_16226,High Energy Brown,953,Line1,OP_KUDA,8,5,5,3,2,9,0
2025-03-22 19:40:05,Shepperton,Bulawayo_Branch,BATCH_21327,Seed Loaf,881,Line4,OP_EFFIE,9,3,2,6,2,2,4
2025-01-09 10:16:05,Shepperton,Harare_Southerton,BATCH_20667,High Energy White,1340,Line4,OP_EFFIE,8,0,2,5,7,4,1
2025-02-16 01:11:42,Shepperton,Mutare_Branch,BATCH_11251,Seed Loaf,1834,Line1,OP_TAPIWA,6,4,0,0,1,7,3
2025-03-02 18:24:55,Shepperton,Masvingo_Branch,BATCH_13176,Seed Loaf,719,Line3,OP_JOHN,0,2,1,5,3,4,2
2025-06-24 05:28:00,Shepperton,Mutare_Branch,BATCH_13359,High Energy White,1994,Line4,OP_EFFIE,2,7,5,1,0,0,1
2025-03-19 23:01:54,Shepperton,Mutare_Branch,BATCH_22780,Whole Wheat,1705,Line1,OP_ANNE,0,4,2,9,5,6,4
2025-03-01 09:18:51,Shepperton,Harare_Willowvale,BATCH_19677,Seed Loaf,780,Line1,OP_EFFIE,8,0,1,8,0,8,4
2025-04-19 05:01:53,Shepperton,Masvingo_Branch,BATCH_21662,Family Loaf,1939,Line5,OP_KUDA,3,0,5,6,7,9,0
2025-05-20 09:27:41,Shepperton,Harare_Willowvale,BATCH_23563,Wholegrain Brown,928,Line5,OP_MOYO,5,6,5,4,9,7,3
2025-03-29 03:03:57,Shepperton,Gweru_Branch,BATCH_17411,High Energy Brown,1584,Line5,OP_TAPIWA,4,0,5,4,8,4,2
2025-03-31 11:37:25,Shepperton,Masvingo_Branch,BATCH_17538,Soft White,1118,Line1,OP_TAPIWA,3,0,5,7,4,12,2
2025-07-05 00:20:49,Shepperton,Bulawayo_Branch,BATCH_11051,Whole Wheat,1916,Line3,OP_EFFIE,7,0,2,3,5,9,0
2025-05-21 20:36:45,Shepperton,Harare_Southerton,BATCH_19221,Seed Loaf,852,Line3,OP_ANNE,1,0,4,10,7,8,3
2025-06-26 21:34:32,Shepperton,Harare_Southerton,BATCH_18464,High Energy White,385,Line3,OP_JOHN,9,7,2,7,1,11,3
2025-01-29 05:06:27,Shepperton,Bulawayo_Branch,BATCH_14763,Soft White,256,Line5,OP_MOYO,4,0,0,9,0,6,4
2025-04-30 13:56:29,Shepperton,Chitungwiza_Depot,BATCH_24900,High Energy Brown,1651,Line4,OP_EFFIE,2,3,4,7,4,6,1
2025-01-12 05:03:36,Shepperton,Masvingo_Branch,BATCH_11874,Soft White,815,Line2,OP_TAPIWA,2,3,4,0,0,8,5
2025-05-24 13:13:03,Shepperton,Bulawayo_Branch,BATCH_19278,Family Loaf,1113,Line4,OP_JOHN,0,6,3,8,9,0,2
2025-01-28 04:58:36,Shepperton,Gweru_Branch,BATCH_17282,High Energy White,1193,Line1,OP_EFFIE,8,5,5,8,9,3,1
2025-04-28 13:47:07,Shepperton,Masvingo_Branch,BATCH_19008,Family Loaf,962,Line5,OP_ANNE,5,1,3,10,0,4,0
2025-07-11 05:10:41,Shepperton,Harare_Willowvale,BATCH_21474,Soft White,1103,Line5,OP_KUDA,0,7,2,6,5,6,2
2025-03-26 11:50:59,Shepperton,Harare_Southerton,BATCH_14322,High Energy White,1372,Line4,OP_JOHN,1,4,0,7,9,12,1
2025-01-11 00:19:04,Shepperton,Bulawayo_Branch,BATCH_19448,High Energy White,1156,Line1,OP_JOHN,4,2,4,10,4,4,3
2025-07-11 14:28:14,Shepperton,Bulawayo_Branch,BATCH_15831,Whole Wheat,1742,Line4,OP_TAPIWA,6,4,3,10,0,7,3
2025-04-20 16:54:35,Shepperton,Mutare_Branch,BATCH_22220,Family Loaf,301,Line2,OP_JOHN,8,3,0,5,2,9,0
2025-01-27 22:48:01,Shepperton,Chitungwiza_Depot,BATCH_20153,Whole Wheat,523,Line5,OP_KUDA,2,4,1,3,7,10,0
2025-02-23 22:00:55,Shepperton,Bulawayo_Branch,BATCH_20728,High Energy Brown,1699,Line1,OP_MOYO,8,5,2,4,9,2,1
2025-04-06 15:36:37,Shepperton,Gweru_Branch,BATCH_23214,Whole Wheat,1092,Line4,OP_JOHN,2,5,2,3,7,9,5
2025-05-18 04:38:33,Shepperton,Bulawayo_Branch,BATCH_21721,Wholegrain Brown,795,Line2,OP_JOHN,9,4,5,6,5,6,1
2025-06-28 10:41:55,Shepperton,Gweru_Branch,BATCH_14485,Whole Wheat,1040,Line4,OP_JOHN,8,7,4,10,7,0,1
2025-04-30 03:12:02,Shepperton,Masvingo_Branch,BATCH_18615,High Energy White,737,Line1,OP_TAPIWA,5,5,1,4,9,3,1
2025-06-17 00:53:19,Shepperton,Harare_Willowvale,BATCH_13924,Seed Loaf,1690,Line3,OP_JOHN,4,7,3,5,6,1,1
2025-05-07 21:41:04,Shepperton,Gweru_Branch,BATCH_24291,Wholegrain Brown,1828,Line4,OP_ANNE,7,1,5,3,1,12,5
2025-06-23 11:04:27,Shepperton,Harare_Southerton,BATCH_19616,Whole Wheat,1523,Line4,OP_ANNE,7,3,1,9,2,12,3
2025-02-03 09:26:41,Shepperton,Gweru_Branch,BATCH_21126,High Energy Brown,1140,Line5,OP_ANNE,7,7,3,0,9,10,0
2025-01-01 00:00:37,Shepperton,Gweru_Branch,BATCH_17850,High Energy White,1015,Line4,OP_ANNE,0,6,3,3,9,5,1
2025-04-06 00:36:14,Shepperton,Harare_Southerton,BATCH_22171,Wholegrain Brown,688,Line4,OP_MOYO,3,0,0,8,0,1,5
2025-05-30 21:32:18,Shepperton,Masvingo_Branch,BATCH_13113,Seed Loaf,623,Line4,OP_KUDA,0,3,3,3,8,3,3
2025-05-05 18:21:46,Shepperton,Bulawayo_Branch,BATCH_13303,High Energy White,1343,Line3,OP_EFFIE,7,0,3,8,7,12,3
2025-01-28 11:56:44,Shepperton,Harare_Willowvale,BATCH_19536,Seed Loaf,1013,Line4,OP_MOYO,2,2,3,3,9,9,4
2025-04-30 05:45:30,Shepperton,Gweru_Branch,BATCH_11690,Whole Wheat,952,Line4,OP_TAPIWA,7,5,3,7,5,11,4
2025-06-04 19:43:52,Shepperton,Harare_Southerton,BATCH_24941,High Energy White,460,Line3,OP_JOHN,8,7,3,5,4,8,4
2025-05-18 13:28:44,Shepperton,Harare_Willowvale,BATCH_15048,Family Loaf,847,Line5,OP_KUDA,2,5,4,4,2,2,2
2025-06-15 00:02:20,Shepperton,Chitungwiza_Depot,BATCH_21578,Family Loaf,818,Line1,OP_TAPIWA,9,0,1,1,1,13,0
2025-02-25 03:33:32,Shepperton,Harare_Southerton,BATCH_13308,High Energy White,1865,Line5,OP_MOYO,9,0,3,11,3,9,1
2025-02-18 11:34:51,Shepperton,Masvingo_Branch,BATCH_11504,Seed Loaf,1781,Line3,OP_TAPIWA,9,0,0,6,4,3,0
2025-05-21 16:11:37,Shepperton,Bulawayo_Branch,BATCH_11806,Soft White,986,Line5,OP_KUDA,5,5,3,10,9,12,2
2025-07-17 14:26:55,Shepperton,Chitungwiza_Depot,BATCH_13871,Family Loaf,1759,Line3,OP_KUDA,0,5,0,9,4,4,4
2025-02-02 19:01:44,Shepperton,Bulawayo_Branch,BATCH_20022,Soft White,887,Line4,OP_MOYO,6,3,2,7,5,3,4
2025-01-25 13:05:11,Shepperton,Mutare_Branch,BATCH_13791,Soft White,607,Line1,OP_MOYO,9,4,5,4,1,0,3
2025-07-14 07:19:04,Shepperton,Gweru_Branch,BATCH_24357,Seed Loaf,1848,Line3,OP_ANNE,8,4,1,10,2,11,0
2025-03-23 05:21:58,Shepperton,Harare_Southerton,BATCH_21654,Wholegrain Brown,1709,Line2,OP_JOHN,6,5,2,8,0,2,5
2025-05-13 02:09:14,Shepperton,Masvingo_Branch,BATCH_20491,Soft White,1669,Line3,OP_JOHN,5,2,5,0,5,2,1
2025-03-29 00:50:17,Shepperton,Chitungwiza_Depot,BATCH_11717,Wholegrain Brown,1822,Line3,OP_KUDA,4,7,3,3,6,5,5
2025-06-25 07:55:30,Shepperton,Bulawayo_Branch,BATCH_12696,High Energy Brown,1572,Line4,OP_ANNE,9,3,1,5,5,11,3
2025-05-01 17:40:45,Shepperton,Harare_Southerton,BATCH_11848,High Energy Brown,1569,Line4,OP_JOHN,9,2,0,5,6,9,1
2025-06-14 15:04:47,Shepperton,Masvingo_Branch,BATCH_14512,Seed Loaf,1294,Line1,OP_ANNE,1,0,5,5,6,6,4
2025-03-07 06:18:22,Shepperton,Mutare_Branch,BATCH_21194,Wholegrain Brown,1930,Line1,OP_TAPIWA,7,7,3,8,3,5,0
2025-04-06 02:58:43,Shepperton,Gweru_Branch,BATCH_16622,Family Loaf,934,Line5,OP_EFFIE,8,0,4,6,0,5,3
2025-07-15 03:13:45,Shepperton,Masvingo_Branch,BATCH_13435,Wholegrain Brown,771,Line3,OP_ANNE,4,7,3,3,0,7,0
2025-07-11 22:43:02,Shepperton,Masvingo_Branch,BATCH_20206,Soft White,1183,Line3,OP_KUDA,1,1,0,4,5,12,0
2025-07-30 04:51:06,Shepperton,Harare_Southerton,BATCH_10142,Seed Loaf,662,Line3,OP_EFFIE,9,5,4,4,7,3,3
2025-05-11 01:48:24,Shepperton,Harare_Willowvale,BATCH_20558,Wholegrain Brown,430,Line1,OP_EFFIE,9,0,3,2,8,11,4
2025-03-26 12:04:38,Shepperton,Bulawayo_Branch,BATCH_16992,Whole Wheat,1734,Line5,OP_MOYO,8,7,3,5,0,2,1
2025-04-18 06:26:25,Shepperton,Chitungwiza_Depot,BATCH_23864,Family Loaf,285,Line4,OP_JOHN,9,4,4,5,5,8,2
2025-04-26 10:07:08,Shepperton,Harare_Willowvale,BATCH_19933,Wholegrain Brown,650,Line5,OP_ANNE,7,0,2,4,9,3,1
2025-07-19 03:30:04,Shepperton,Chitungwiza_Depot,BATCH_11117,Whole Wheat,338,Line1,OP_MOYO,5,2,4,8,9,1,4
2025-06-20 02:41:37,Shepperton,Harare_Willowvale,BATCH_11756,Whole Wheat,1745,Line1,OP_KUDA,5,2,5,6,7,5,0
2025-04-08 09:36:38,Shepperton,Harare_Willowvale,BATCH_10497,Wholegrain Brown,1921,Line2,OP_EFFIE,1,6,3,10,7,9,2
2025-06-16 10:23:02,Shepperton,Bulawayo_Branch,BATCH_16751,High Energy Brown,1692,Line3,OP_MOYO,0,3,2,3,2,13,3
2025-07-09 23:18:06,Shepperton,Bulawayo_Branch,BATCH_10870,Wholegrain Brown,962,Line5,OP_MOYO,8,0,4,0,3,4,1
2025-02-27 15:54:02,Shepperton,Masvingo_Branch,BATCH_13357,Whole Wheat,1900,Line1,OP_ANNE,6,0,1,10,0,6,2
2025-02-19 00:45:43,Shepperton,Mutare_Branch,BATCH_19104,Seed Loaf,1743,Line3,OP_KUDA,6,6,3,7,7,12,4
2025-03-20 19:00:43,Shepperton,Chitungwiza_Depot,BATCH_17678,Family Loaf,1344,Line4,OP_JOHN,1,0,3,4,1,6,5
2025-06-26 01:31:53,Shepperton,Harare_Willowvale,BATCH_10721,High Energy White,687,Line4,OP_KUDA,2,1,2,9,2,7,0
2025-07-02 00:51:47,Shepperton,Gweru_Branch,BATCH_10886,Seed Loaf,238,Line1,OP_MOYO,1,1,3,2,0,3,2
2025-01-31 04:08:14,Shepperton,Bulawayo_Branch,BATCH_24476,High Energy White,404,Line1,OP_ANNE,6,3,2,8,4,3,5
2025-06-02 14:11:40,Shepperton,Chitungwiza_Depot,BATCH_21049,Wholegrain Brown,1656,Line5,OP_TAPIWA,9,4,0,7,4,7,2
2025-02-09 19:25:40,Shepperton,Bulawayo_Branch,BATCH_22515,Whole Wheat,1625,Line4,OP_JOHN,5,1,0,1,7,8,4
2025-04-26 10:59:55,Shepperton,Gweru_Branch,BATCH_18347,Wholegrain Brown,1166,Line5,OP_KUDA,3,7,4,0,5,8,2
2025-07-19 16:39:53,Shepperton,Chitungwiza_Depot,BATCH_18102,Whole Wheat,684,Line2,OP_JOHN,7,1,1,2,8,4,1
2025-05-10 11:18:06,Shepperton,Masvingo_Branch,BATCH_23111,High Energy White,316,Line2,OP_JOHN,3,2,2,8,9,4,1
2025-07-29 17:03:50,Shepperton,Harare_Willowvale,BATCH_20284,Soft White,1269,Line5,OP_JOHN,7,3,1,2,9,4,1
2025-01-06 04:49:55,Shepperton,Harare_Southerton,BATCH_10314,Soft White,1779,Line5,OP_JOHN,2,1,0,6,3,7,4
2025-05-08 10:42:27,Shepperton,Harare_Southerton,BATCH_23487,Wholegrain Brown,1328,Line5,OP_KUDA,6,0,3,11,6,9,5
2025-06-21 04:11:02,Shepperton,Chitungwiza_Depot,BATCH_24001,Family Loaf,1558,Line2,OP_TAPIWA,1,2,3,4,0,5,0
2025-05-28 14:51:41,Shepperton,Gweru_Branch,BATCH_14204,High Energy White,1988,Line2,OP_EFFIE,8,0,3,8,6,12,1
2025-04-05 23:32:16,Shepperton,Harare_Southerton,BATCH_15850,High Energy Brown,1194,Line1,OP_TAPIWA,4,1,1,2,4,10,1
2025-03-29 14:04:36,Shepperton,Harare_Southerton,BATCH_16129,Whole Wheat,937,Line2,OP_TAPIWA,4,4,0,4,3,11,0
2025-02-15 01:42:22,Shepperton,Chitungwiza_Depot,BATCH_15447,Whole Wheat,998,Line3,OP_TAPIWA,4,4,3,2,4,13,4
2025-07-12 19:25:46,Shepperton,Bulawayo_Branch,BATCH_13129,Wholegrain Brown,1668,Line2,OP_MOYO,8,7,0,4,8,3,1
