sale_id,timestamp,retailer_id,region,sku,qty_sold,price,promotion_flag,promotion_name
SALE_809868,2025-04-13 01:37:25,STORE_037,Kwekwe,Seed Loaf,30,1.48,0,
SALE_803085,2025-01-07 10:23:59,STORE_028,Kwekwe,Whole Wheat,23,1.49,0,
SALE_810425,2025-07-15 11:17:10,STORE_018,Chitungwiza,Family Loaf,59,2.18,0,
SALE_801552,2025-04-04 15:25:36,STORE_082,Masvingo,Family Loaf,34,2.21,0,
SALE_808774,2025-07-27 12:23:35,STORE_121,Masvingo,Soft White,35,1.17,0,
SALE_814598,2025-03-07 19:47:31,STORE_117,Harare,Family Loaf,16,2.17,0,
SALE_800495,2025-02-12 14:34:22,STORE_142,Masvingo,Whole Wheat,56,1.43,0,
SALE_802321,2025-02-05 21:50:41,STORE_095,Chitungwiza,High Energy Brown,8,1.32,0,
SALE_800912,2025-01-05 11:47:56,STORE_052,Gweru,Seed Loaf,42,1.5,0,
SALE_809044,2025-04-05 05:55:58,STORE_060,Kwekwe,High Energy White,9,1.31,0,
SALE_800151,2025-05-12 02:10:37,STORE_007,Bulawayo,Whole Wheat,34,1.47,0,
SALE_813270,2025-01-18 05:08:42,STORE_006,Bulawayo,Family Loaf,50,2.22,0,
SALE_811379,2025-07-23 21:32:33,STORE_013,Mutare,Whole Wheat,14,1.43,0,
SALE_810243,2025-01-24 03:05:18,STORE_149,Kwekwe,Whole Wheat,58,1.46,0,
SALE_801738,2025-07-07 09:57:48,STORE_017,Bulawayo,High Energy White,29,1.29,0,
SALE_803001,2025-02-08 02:26:27,STORE_025,Bulawayo,Family Loaf,6,2.19,0,
SALE_809263,2025-02-04 15:06:32,STORE_032,Chitungwiza,High Energy White,13,1.31,0,
SALE_806961,2025-01-20 05:27:21,STORE_198,Masvingo,High Energy White,4,1.32,0,
SALE_813523,2025-07-23 12:54:35,STORE_112,Gweru,Whole Wheat,34,1.49,0,
SALE_802883,2025-01-26 14:12:10,STORE_148,Bindura,Whole Wheat,58,1.49,0,
SALE_803720,2025-03-17 21:04:11,STORE_166,Bindura,High Energy Brown,23,1.3,0,
SALE_807127,2025-05-26 19:36:27,STORE_022,Bindura,Soft White,47,1.2,0,
SALE_800888,2025-03-25 18:49:47,STORE_186,Bindura,Wholegrain Brown,50,1.41,0,
SALE_805471,2025-01-09 12:00:59,STORE_166,Mutare,High Energy White,24,1.34,0,
SALE_803201,2025-07-09 23:49:36,STORE_124,Mutare,Whole Wheat,25,1.46,0,
SALE_809696,2025-07-05 12:12:49,STORE_038,Mutare,Seed Loaf,19,1.52,0,
SALE_804823,2025-07-30 11:00:43,STORE_085,Bindura,High Energy Brown,16,1.3,0,
SALE_804704,2025-01-16 08:51:17,STORE_199,Gweru,Wholegrain Brown,46,1.44,0,
SALE_800343,2025-03-14 17:51:28,STORE_027,Mutare,High Energy White,55,1.28,0,
SALE_804136,2025-01-08 17:25:38,STORE_104,Harare,Whole Wheat,33,1.48,0,
SALE_810790,2025-07-05 23:07:02,STORE_078,Kwekwe,Seed Loaf,42,1.52,0,
SALE_803188,2025-03-27 21:43:55,STORE_075,Gweru,Soft White,18,1.24,0,
SALE_804522,2025-05-17 23:32:37,STORE_031,Mutare,Soft White,26,1.2,0,
SALE_802223,2025-03-17 11:34:49,STORE_153,Mutare,Family Loaf,24,2.21,0,
SALE_802121,2025-06-29 23:47:50,STORE_184,Kwekwe,Family Loaf,17,2.18,0,
SALE_806858,2025-07-06 10:39:29,STORE_145,Bulawayo,High Energy Brown,11,1.3,0,
SALE_810385,2025-04-17 01:31:47,STORE_089,Harare,Soft White,57,1.24,0,
SALE_809669,2025-01-28 21:46:37,STORE_144,Mutare,Soft White,30,1.21,0,
SALE_808913,2025-01-28 01:31:39,STORE_109,Gweru,Whole Wheat,26,1.44,0,
SALE_811859,2025-07-29 12:45:05,STORE_009,Kwekwe,High Energy Brown,37,1.33,0,
SALE_807366,2025-01-07 11:14:27,STORE_014,Mutare,Seed Loaf,44,1.48,0,
SALE_814924,2025-07-22 04:21:54,STORE_054,Gweru,Soft White,41,1.18,0,
SALE_804734,2025-07-02 19:59:22,STORE_027,Bindura,High Energy White,26,1.31,0,
SALE_801465,2025-01-11 21:36:08,STORE_040,Bulawayo,High Energy White,29,1.28,0,
SALE_804593,2025-06-19 09:53:32,STORE_096,Masvingo,Family Loaf,32,2.24,0,
SALE_803565,2025-01-02 14:38:53,STORE_063,Kwekwe,High Energy Brown,35,1.31,0,
SALE_805840,2025-06-20 07:02:42,STORE_111,Masvingo,Whole Wheat,43,1.5,0,
SALE_800283,2025-05-15 12:57:46,STORE_156,Chitungwiza,High Energy Brown,19,1.29,0,
SALE_813909,2025-03-03 17:20:56,STORE_126,Bulawayo,Family Loaf,43,2.25,0,
SALE_806175,2025-06-08 23:17:01,STORE_164,Harare,Family Loaf,28,2.23,0,
SALE_810290,2025-07-08 13:55:25,STORE_057,Gweru,Whole Wheat,39,1.43,0,
SALE_804151,2025-07-24 09:44:11,STORE_173,Harare,Seed Loaf,18,1.54,0,
SALE_814501,2025-06-04 03:48:47,STORE_193,Gweru,Soft White,40,1.21,0,
SALE_808998,2025-04-21 20:11:40,STORE_049,Bindura,Soft White,22,1.24,0,
SALE_807376,2025-05-15 13:02:13,STORE_007,Bulawayo,Whole Wheat,15,1.43,0,
SALE_808542,2025-06-16 01:14:48,STORE_180,Chitungwiza,High Energy White,11,1.32,0,
SALE_813932,2025-03-21 18:38:45,STORE_017,Gweru,Soft White,32,1.24,0,
SALE_808764,2025-04-23 22:10:59,STORE_195,Masvingo,High Energy Brown,9,1.28,0,
SALE_803161,2025-07-20 17:03:10,STORE_120,Mutare,Wholegrain Brown,37,1.38,0,
SALE_802630,2025-03-14 11:28:14,STORE_035,Chitungwiza,High Energy White,58,1.35,0,
SALE_811850,2025-06-25 01:37:59,STORE_062,Chitungwiza,Soft White,31,1.18,0,
SALE_812765,2025-04-01 12:35:08,STORE_017,Mutare,High Energy White,5,1.29,0,
SALE_810394,2025-05-18 08:07:10,STORE_089,Mutare,Wholegrain Brown,21,1.42,0,
SALE_801203,2025-03-25 22:56:57,STORE_094,Bindura,High Energy Brown,32,1.29,0,
SALE_813678,2025-06-19 17:22:48,STORE_001,Harare,High Energy White,7,1.33,0,
SALE_810165,2025-03-14 10:17:50,STORE_050,Bulawayo,Whole Wheat,17,1.46,0,
SALE_800616,2025-06-01 22:11:03,STORE_196,Bulawayo,Whole Wheat,47,1.42,0,
SALE_803114,2025-05-12 17:39:17,STORE_016,Gweru,Family Loaf,21,2.19,0,
SALE_812125,2025-05-06 12:46:55,STORE_106,Masvingo,High Energy Brown,58,1.34,0,
SALE_807481,2025-07-24 15:28:00,STORE_011,Bulawayo,Wholegrain Brown,49,1.42,0,
SALE_809330,2025-05-28 18:47:17,STORE_081,Mutare,High Energy Brown,39,1.32,0,
SALE_802728,2025-01-31 21:48:12,STORE_028,Chitungwiza,Soft White,55,1.24,0,
SALE_812141,2025-02-23 18:12:47,STORE_136,Bindura,Soft White,37,1.24,0,
SALE_813437,2025-06-27 05:54:30,STORE_040,Bulawayo,Seed Loaf,37,1.49,0,
SALE_809895,2025-01-14 18:26:51,STORE_146,Masvingo,High Energy Brown,38,1.27,0,
SALE_801357,2025-04-08 14:44:00,STORE_002,Chitungwiza,Family Loaf,18,2.19,0,
SALE_809567,2025-07-04 23:03:45,STORE_085,Masvingo,Wholegrain Brown,23,1.43,0,
SALE_807798,2025-06-06 21:22:53,STORE_099,Gweru,Whole Wheat,25,1.48,0,
SALE_811560,2025-05-24 08:25:14,STORE_031,Bindura,Whole Wheat,4,1.48,0,
SALE_813412,2025-03-22 06:33:01,STORE_077,Gweru,High Energy White,19,1.28,0,
SALE_801590,2025-04-08 21:16:51,STORE_074,Masvingo,High Energy Brown,38,1.31,0,
SALE_814566,2025-02-03 05:51:28,STORE_155,Mutare,Soft White,12,1.22,0,
SALE_803140,2025-05-08 19:24:42,STORE_135,Masvingo,High Energy Brown,55,1.3,0,
SALE_805338,2025-01-07 02:26:09,STORE_086,Bulawayo,High Energy White,27,1.33,0,
SALE_800547,2025-04-18 07:49:45,STORE_135,Bindura,Wholegrain Brown,53,1.26,1,Independence Day Promo
SALE_807118,2025-07-03 02:29:44,STORE_082,Chitungwiza,Soft White,23,1.21,0,
SALE_811591,2025-05-30 09:21:29,STORE_014,Bulawayo,High Energy White,53,1.3,0,
SALE_813883,2025-06-26 11:57:42,STORE_057,Mutare,High Energy Brown,26,1.3,0,
SALE_800026,2025-06-06 00:24:14,STORE_150,Bindura,Wholegrain Brown,36,1.4,0,
SALE_801067,2025-03-06 02:35:17,STORE_170,Gweru,High Energy Brown,43,1.3,0,
SALE_803918,2025-03-25 07:12:57,STORE_051,Gweru,Seed Loaf,15,1.5,0,
SALE_806604,2025-02-27 00:43:06,STORE_031,Harare,Seed Loaf,20,1.54,0,
SALE_805529,2025-07-08 11:28:37,STORE_147,Kwekwe,High Energy White,41,1.32,0,
SALE_806678,2025-04-03 17:19:54,STORE_111,Gweru,Family Loaf,33,2.24,0,
SALE_805398,2025-02-06 02:08:33,STORE_185,Masvingo,High Energy Brown,40,1.35,0,
SALE_808642,2025-03-02 04:34:04,STORE_163,Mutare,Seed Loaf,41,1.47,0,
SALE_808081,2025-04-23 15:19:16,STORE_155,Chitungwiza,Whole Wheat,55,1.42,0,
SALE_809608,2025-01-18 13:06:48,STORE_152,Harare,High Energy White,54,1.29,0,
SALE_814215,2025-06-17 19:04:23,STORE_060,Harare,Family Loaf,46,2.25,0,
SALE_800437,2025-07-29 09:29:08,STORE_128,Harare,Family Loaf,58,2.22,0,
SALE_814093,2025-05-27 02:03:09,STORE_078,Chitungwiza,Family Loaf,43,2.24,0,
SALE_805269,2025-03-21 05:41:30,STORE_022,Bulawayo,Soft White,30,1.21,0,
SALE_801861,2025-03-03 07:23:10,STORE_071,Kwekwe,Family Loaf,29,2.25,0,
SALE_810442,2025-02-11 18:55:57,STORE_052,Chitungwiza,Seed Loaf,52,1.52,0,
SALE_812642,2025-07-22 12:04:26,STORE_058,Bulawayo,High Energy White,46,1.34,0,
SALE_802706,2025-01-31 17:50:22,STORE_162,Chitungwiza,High Energy White,15,1.3,0,
SALE_812671,2025-06-21 10:14:21,STORE_057,Bulawayo,High Energy Brown,48,1.32,0,
SALE_805325,2025-03-27 02:16:22,STORE_012,Mutare,Wholegrain Brown,32,1.45,0,
SALE_806957,2025-05-04 04:37:56,STORE_097,Bulawayo,Seed Loaf,39,1.53,0,
SALE_811527,2025-02-13 02:05:09,STORE_190,Harare,Wholegrain Brown,40,1.4,0,
SALE_813760,2025-04-27 14:47:39,STORE_143,Bulawayo,Soft White,42,1.24,0,
SALE_811896,2025-01-17 17:26:55,STORE_030,Mutare,Whole Wheat,35,1.44,0,
SALE_809125,2025-02-23 12:06:31,STORE_192,Harare,Family Loaf,49,2.21,0,
SALE_804011,2025-05-24 08:36:29,STORE_017,Harare,Wholegrain Brown,59,1.41,0,
SALE_813425,2025-05-29 14:21:24,STORE_138,Kwekwe,Family Loaf,3,2.21,0,
SALE_800534,2025-07-24 11:45:11,STORE_137,Kwekwe,Seed Loaf,43,1.53,0,
SALE_811266,2025-01-20 20:57:43,STORE_102,Masvingo,Soft White,7,1.2,0,
SALE_800585,2025-07-01 20:44:48,STORE_150,Harare,High Energy White,58,1.29,0,
SALE_811941,2025-02-15 18:04:49,STORE_021,Bulawayo,Whole Wheat,28,1.5,0,
SALE_808715,2025-03-30 08:00:34,STORE_185,Gweru,Wholegrain Brown,20,1.45,0,
SALE_812432,2025-05-21 05:46:15,STORE_195,Mutare,High Energy White,12,1.31,0,
SALE_811430,2025-04-05 09:07:31,STORE_113,Kwekwe,Seed Loaf,21,1.48,0,
SALE_808559,2025-07-21 05:07:08,STORE_173,Mutare,Wholegrain Brown,39,1.45,0,
SALE_806464,2025-07-05 00:32:08,STORE_046,Harare,Soft White,31,1.23,0,
SALE_811741,2025-06-17 18:38:28,STORE_109,Harare,Whole Wheat,14,1.43,0,
SALE_813977,2025-04-18 00:00:00,STORE_068,Bulawayo,Family Loaf,9,2.18,0,
SALE_801916,2025-03-15 23:07:39,STORE_197,Masvingo,Whole Wheat,8,1.48,0,
SALE_813243,2025-02-02 10:56:28,STORE_170,Bindura,High Energy Brown,24,1.29,0,
SALE_808107,2025-04-18 08:22:45,STORE_003,Gweru,Seed Loaf,33,1.39,1,Independence Day Promo
SALE_814254,2025-06-11 04:45:53,STORE_119,Bulawayo,Wholegrain Brown,3,1.42,0,
SALE_801910,2025-03-26 04:00:03,STORE_126,Bulawayo,Whole Wheat,6,1.45,0,
SALE_808856,2025-03-07 22:01:05,STORE_081,Mutare,Family Loaf,32,2.18,0,
SALE_808710,2025-03-27 03:21:29,STORE_173,Masvingo,Seed Loaf,32,1.54,0,
SALE_801133,2025-05-12 22:59:07,STORE_004,Masvingo,Soft White,13,1.19,0,
SALE_811914,2025-01-24 12:53:41,STORE_192,Masvingo,Family Loaf,7,2.19,0,
SALE_810753,2025-07-13 07:28:20,STORE_150,Harare,Family Loaf,43,2.17,0,
SALE_801317,2025-05-24 20:41:07,STORE_039,Kwekwe,Whole Wheat,7,1.48,0,
SALE_804368,2025-04-13 11:12:23,STORE_083,Kwekwe,Family Loaf,10,2.18,0,
SALE_808313,2025-07-05 13:20:31,STORE_023,Gweru,Family Loaf,32,2.2,0,
SALE_811456,2025-07-19 09:30:31,STORE_128,Mutare,Whole Wheat,34,1.44,0,
SALE_808653,2025-05-08 13:26:52,STORE_120,Bindura,Seed Loaf,22,1.53,0,
SALE_807325,2025-03-31 05:08:18,STORE_156,Bindura,Soft White,16,1.21,0,
SALE_806080,2025-04-26 10:07:08,STORE_103,Gweru,Family Loaf,57,2.24,0,
SALE_814316,2025-05-08 15:07:19,STORE_105,Chitungwiza,Seed Loaf,29,1.55,0,
SALE_802601,2025-07-30 16:46:53,STORE_023,Chitungwiza,Whole Wheat,44,1.49,0,
SALE_806568,2025-07-27 08:15:49,STORE_073,Bindura,Wholegrain Brown,35,1.43,0,
SALE_802173,2025-07-24 16:39:56,STORE_189,Harare,Seed Loaf,58,1.51,0,
SALE_803605,2025-01-01 07:21:45,STORE_151,Bindura,Seed Loaf,70,1.47,0,
SALE_806429,2025-01-17 04:18:51,STORE_154,Gweru,Wholegrain Brown,32,1.38,0,
SALE_807995,2025-01-19 02:57:11,STORE_117,Mutare,Wholegrain Brown,3,1.43,0,
SALE_803768,2025-01-24 16:19:50,STORE_130,Masvingo,High Energy White,30,1.33,0,
SALE_805077,2025-04-24 15:05:39,STORE_125,Harare,Wholegrain Brown,40,1.37,0,
SALE_808274,2025-03-26 21:26:46,STORE_063,Chitungwiza,Whole Wheat,54,1.47,0,
SALE_804631,2025-07-08 10:29:55,STORE_105,Mutare,Family Loaf,52,2.18,0,
SALE_808756,2025-05-07 21:41:04,STORE_097,Masvingo,Family Loaf,18,2.18,0,
SALE_800240,2025-01-27 00:43:08,STORE_142,Bindura,Soft White,14,1.18,0,
SALE_808812,2025-04-02 20:09:28,STORE_143,Bindura,Seed Loaf,43,1.49,0,
SALE_808421,2025-02-05 08:55:51,STORE_097,Gweru,Family Loaf,36,2.24,0,
SALE_807602,2025-01-28 15:05:17,STORE_013,Bindura,High Energy White,55,1.33,0,
SALE_811951,2025-01-09 03:49:50,STORE_059,Gweru,Whole Wheat,10,1.48,0,
SALE_801867,2025-07-29 19:13:26,STORE_178,Gweru,Wholegrain Brown,56,1.4,0,
SALE_809416,2025-03-17 16:00:06,STORE_034,Bulawayo,Whole Wheat,5,1.45,0,
SALE_814871,2025-06-09 13:17:40,STORE_008,Masvingo,Soft White,20,1.23,0,
SALE_802521,2025-07-09 16:23:41,STORE_032,Gweru,Whole Wheat,15,1.49,0,
SALE_809876,2025-02-18 21:20:19,STORE_195,Masvingo,Seed Loaf,34,1.49,0,
SALE_801820,2025-07-17 08:17:48,STORE_198,Harare,High Energy White,23,1.28,0,
SALE_802410,2025-03-18 06:19:14,STORE_198,Bindura,Soft White,12,1.23,0,
SALE_808243,2025-04-01 19:44:18,STORE_148,Kwekwe,Whole Wheat,55,1.48,0,
SALE_806637,2025-02-14 03:04:21,STORE_034,Gweru,High Energy White,61,1.16,1,Valentine Promo
SALE_805187,2025-05-14 05:10:00,STORE_195,Mutare,Seed Loaf,41,1.5,0,
SALE_810054,2025-04-05 15:29:32,STORE_185,Gweru,Wholegrain Brown,12,1.37,0,
SALE_804565,2025-05-13 23:07:37,STORE_154,Harare,Soft White,20,1.17,0,
SALE_807942,2025-04-10 01:09:30,STORE_084,Kwekwe,Whole Wheat,7,1.47,0,
SALE_812332,2025-05-07 00:18:52,STORE_096,Bindura,Wholegrain Brown,37,1.42,0,
SALE_806391,2025-03-12 05:20:02,STORE_148,Bulawayo,High Energy Brown,27,1.27,0,
SALE_802118,2025-01-12 10:48:56,STORE_006,Gweru,Wholegrain Brown,46,1.39,0,
SALE_803779,2025-01-02 00:55:43,STORE_063,Harare,High Energy White,5,1.34,0,
SALE_804961,2025-04-20 02:54:42,STORE_064,Harare,Soft White,27,1.21,0,
SALE_802809,2025-03-29 21:57:33,STORE_044,Masvingo,High Energy White,58,1.28,0,
SALE_800498,2025-05-03 10:20:23,STORE_185,Chitungwiza,Seed Loaf,52,1.54,0,
SALE_813845,2025-05-04 19:22:53,STORE_011,Masvingo,Whole Wheat,19,1.48,0,
SALE_810022,2025-02-20 02:36:49,STORE_003,Mutare,Family Loaf,46,2.22,0,
SALE_804284,2025-02-23 12:06:16,STORE_095,Masvingo,Seed Loaf,14,1.48,0,
SALE_810191,2025-03-09 19:43:44,STORE_134,Bindura,Whole Wheat,51,1.5,0,
SALE_808969,2025-04-26 05:41:57,STORE_053,Bulawayo,Whole Wheat,12,1.5,0,
SALE_800228,2025-01-16 15:44:55,STORE_024,Kwekwe,Wholegrain Brown,6,1.4,0,
SALE_808761,2025-06-10 20:50:12,STORE_103,Bindura,Whole Wheat,40,1.44,0,
SALE_811452,2025-06-08 22:37:41,STORE_178,Bindura,Family Loaf,4,2.24,0,
SALE_802741,2025-06-22 14:23:04,STORE_039,Gweru,Seed Loaf,40,1.5,0,
SALE_812569,2025-03-15 19:44:58,STORE_130,Kwekwe,High Energy White,31,1.33,0,
SALE_806001,2025-05-12 02:22:12,STORE_012,Harare,High Energy White,26,1.3,0,
SALE_805718,2025-06-02 05:51:05,STORE_027,Mutare,Wholegrain Brown,20,1.4,0,
SALE_810220,2025-05-26 12:03:55,STORE_007,Harare,High Energy Brown,24,1.31,0,
SALE_805583,2025-05-05 16:03:06,STORE_005,Masvingo,Soft White,30,1.19,0,
SALE_812833,2025-06-01 15:06:07,STORE_045,Harare,Family Loaf,37,2.21,0,
SALE_812721,2025-03-11 22:08:07,STORE_069,Gweru,Seed Loaf,34,1.51,0,
SALE_808719,2025-02-08 14:07:35,STORE_027,Kwekwe,Wholegrain Brown,27,1.43,0,
SALE_801128,2025-01-12 05:03:36,STORE_158,Mutare,Soft White,7,1.23,0,
SALE_810405,2025-05-21 19:25:01,STORE_002,Harare,Whole Wheat,32,1.46,0,
SALE_801706,2025-02-28 19:37:00,STORE_147,Masvingo,Soft White,40,1.23,0,
SALE_807450,2025-02-15 17:00:44,STORE_075,Mutare,Seed Loaf,41,1.48,0,
SALE_803153,2025-02-21 10:41:50,STORE_079,Harare,Whole Wheat,77,1.46,0,
SALE_809482,2025-01-18 07:28:54,STORE_100,Kwekwe,High Energy Brown,39,1.28,0,
SALE_810671,2025-05-09 05:13:17,STORE_170,Gweru,High Energy Brown,28,1.3,0,
SALE_814414,2025-04-05 13:09:19,STORE_016,Chitungwiza,High Energy Brown,47,1.33,0,
SALE_806240,2025-07-14 13:02:42,STORE_190,Bindura,Soft White,46,1.23,0,
SALE_807104,2025-05-15 11:07:39,STORE_033,Harare,Soft White,8,1.24,0,
SALE_809464,2025-07-14 06:50:29,STORE_019,Chitungwiza,Seed Loaf,11,1.49,0,
SALE_802721,2025-06-11 07:22:10,STORE_018,Gweru,High Energy Brown,6,1.28,0,
SALE_807445,2025-06-06 20:38:04,STORE_168,Bindura,High Energy White,56,1.32,0,
SALE_807893,2025-07-24 03:57:30,STORE_169,Harare,Wholegrain Brown,17,1.4,0,
SALE_814462,2025-05-19 15:57:46,STORE_155,Kwekwe,Seed Loaf,20,1.55,0,
SALE_811422,2025-01-31 20:57:04,STORE_112,Chitungwiza,Wholegrain Brown,43,1.4,0,
SALE_808042,2025-06-29 08:05:03,STORE_187,Bindura,Family Loaf,42,2.21,0,
SALE_809144,2025-06-04 19:43:52,STORE_157,Mutare,Wholegrain Brown,4,1.37,0,
SALE_809402,2025-07-25 23:13:00,STORE_153,Bindura,Family Loaf,57,2.24,0,
SALE_811582,2025-02-24 05:17:04,STORE_182,Harare,Seed Loaf,50,1.49,0,
SALE_811178,2025-04-07 08:54:52,STORE_162,Bulawayo,Seed Loaf,22,1.51,0,
SALE_813972,2025-03-08 16:19:38,STORE_186,Kwekwe,Soft White,79,1.1,1,Women’s Day Promo
SALE_812939,2025-07-28 07:08:52,STORE_191,Masvingo,Soft White,27,1.22,0,
SALE_809985,2025-04-12 19:04:01,STORE_150,Chitungwiza,High Energy White,18,1.3,0,
SALE_806054,2025-03-16 21:52:25,STORE_161,Gweru,Soft White,18,1.23,0,
SALE_810107,2025-05-21 16:30:01,STORE_087,Masvingo,Family Loaf,22,2.18,0,
SALE_812169,2025-01-13 23:39:32,STORE_034,Chitungwiza,Soft White,51,1.19,0,
SALE_802550,2025-04-18 00:00:00,STORE_180,Bindura,High Energy Brown,30,1.28,0,
SALE_807440,2025-03-08 16:43:57,STORE_072,Bindura,Soft White,66,1.1,1,Women’s Day Promo
SALE_806768,2025-03-11 10:04:05,STORE_070,Gweru,High Energy White,47,1.32,0,
SALE_814299,2025-02-28 17:47:41,STORE_100,Bindura,Wholegrain Brown,5,1.4,0,
SALE_813299,2025-05-28 21:48:14,STORE_093,Chitungwiza,Wholegrain Brown,11,1.4,0,
SALE_806449,2025-05-23 08:29:30,STORE_193,Harare,High Energy White,35,1.32,0,
SALE_810359,2025-01-21 23:05:46,STORE_010,Gweru,High Energy White,9,1.29,0,
SALE_814584,2025-04-05 13:23:53,STORE_193,Mutare,Soft White,33,1.25,0,
SALE_802644,2025-02-26 03:27:05,STORE_058,Kwekwe,High Energy White,3,1.3,0,
SALE_813113,2025-07-24 01:28:26,STORE_136,Gweru,High Energy Brown,37,1.3,0,
SALE_804487,2025-04-27 09:26:36,STORE_169,Masvingo,High Energy White,51,1.33,0,
SALE_802061,2025-04-17 22:50:58,STORE_007,Masvingo,High Energy White,2,1.32,0,
SALE_804645,2025-04-13 12:13:52,STORE_019,Chitungwiza,Wholegrain Brown,18,1.45,0,
SALE_814082,2025-05-27 02:19:47,STORE_190,Gweru,Wholegrain Brown,45,1.42,0,
SALE_812959,2025-04-17 02:07:10,STORE_133,Bindura,Soft White,36,1.18,0,
SALE_814943,2025-02-14 16:16:53,STORE_013,Gweru,Soft White,24,1.07,1,Valentine Promo
SALE_813499,2025-01-06 14:29:48,STORE_075,Harare,Family Loaf,54,2.2,0,
SALE_807265,2025-04-24 14:51:42,STORE_136,Harare,High Energy White,32,1.31,0,
SALE_804174,2025-05-11 00:18:45,STORE_144,Harare,Soft White,44,1.19,0,
SALE_812485,2025-01-26 15:32:24,STORE_183,Kwekwe,High Energy White,47,1.31,0,
SALE_812711,2025-07-01 04:50:04,STORE_051,Bindura,Family Loaf,48,2.17,0,
SALE_811943,2025-04-12 10:55:58,STORE_091,Gweru,Wholegrain Brown,42,1.42,0,
SALE_800983,2025-05-27 01:20:33,STORE_105,Kwekwe,High Energy Brown,19,1.33,0,
SALE_810171,2025-07-23 01:38:13,STORE_105,Masvingo,Wholegrain Brown,50,1.43,0,
SALE_805480,2025-07-15 14:26:28,STORE_089,Gweru,High Energy Brown,37,1.33,0,
SALE_811744,2025-03-05 09:22:26,STORE_078,Harare,Whole Wheat,54,1.45,0,
SALE_804797,2025-07-22 07:47:41,STORE_088,Chitungwiza,High Energy Brown,58,1.28,0,
SALE_809632,2025-02-11 13:30:06,STORE_028,Bindura,Whole Wheat,48,1.45,0,
SALE_803662,2025-03-19 22:20:14,STORE_196,Harare,Wholegrain Brown,11,1.37,0,
SALE_813804,2025-06-25 03:12:45,STORE_175,Masvingo,High Energy White,17,1.34,0,
SALE_806947,2025-03-19 15:42:12,STORE_103,Bindura,Family Loaf,31,2.24,0,
SALE_804657,2025-05-17 16:29:15,STORE_014,Bulawayo,Soft White,24,1.22,0,
SALE_806414,2025-06-12 11:49:26,STORE_008,Bindura,Wholegrain Brown,37,1.4,0,
SALE_803150,2025-06-24 04:28:57,STORE_127,Harare,Wholegrain Brown,51,1.44,0,
SALE_812544,2025-06-03 11:04:58,STORE_191,Chitungwiza,Whole Wheat,38,1.48,0,
SALE_811051,2025-05-06 18:54:26,STORE_175,Chitungwiza,Family Loaf,10,2.18,0,
SALE_804813,2025-07-16 15:46:24,STORE_187,Bulawayo,Wholegrain Brown,51,1.39,0,
SALE_805969,2025-03-31 20:30:12,STORE_020,Bindura,Wholegrain Brown,31,1.41,0,
SALE_802939,2025-06-02 07:05:37,STORE_034,Bindura,High Energy White,26,1.27,0,
SALE_801340,2025-03-13 20:38:34,STORE_135,Bulawayo,Wholegrain Brown,21,1.38,0,
SALE_801391,2025-05-30 08:08:04,STORE_040,Bulawayo,Whole Wheat,22,1.43,0,
SALE_809673,2025-01-25 20:01:36,STORE_035,Harare,Family Loaf,9,2.21,0,
SALE_813867,2025-05-04 04:44:59,STORE_093,Bindura,Family Loaf,58,2.18,0,
SALE_809255,2025-01-29 00:14:16,STORE_113,Masvingo,High Energy White,11,1.31,0,
SALE_813864,2025-07-29 00:26:35,STORE_150,Masvingo,Whole Wheat,49,1.47,0,
SALE_814354,2025-05-18 18:08:56,STORE_159,Kwekwe,Soft White,2,1.24,0,
SALE_809025,2025-04-15 13:22:36,STORE_133,Masvingo,High Energy White,30,1.3,0,
SALE_806146,2025-01-19 03:39:26,STORE_006,Bindura,Wholegrain Brown,48,1.43,0,
SALE_801412,2025-07-16 22:59:44,STORE_156,Bulawayo,High Energy Brown,5,1.27,0,
SALE_802256,2025-05-04 16:36:02,STORE_092,Mutare,Whole Wheat,55,1.43,0,
SALE_814944,2025-02-03 06:25:41,STORE_198,Bindura,Seed Loaf,4,1.49,0,
SALE_810731,2025-07-20 07:31:41,STORE_008,Kwekwe,Family Loaf,42,2.17,0,
SALE_806120,2025-07-29 07:46:52,STORE_027,Bindura,Whole Wheat,14,1.49,0,
SALE_802212,2025-01-23 14:35:41,STORE_156,Chitungwiza,Seed Loaf,43,1.5,0,
SALE_805603,2025-01-21 09:30:04,STORE_117,Chitungwiza,Wholegrain Brown,18,1.44,0,
SALE_806004,2025-05-27 04:18:35,STORE_084,Mutare,Family Loaf,32,2.19,0,
SALE_805417,2025-05-29 06:06:53,STORE_148,Bindura,High Energy White,6,1.3,0,
SALE_804938,2025-05-15 20:41:05,STORE_016,Kwekwe,Seed Loaf,34,1.53,0,
SALE_803624,2025-03-20 09:54:30,STORE_073,Chitungwiza,Wholegrain Brown,34,1.42,0,
SALE_803158,2025-05-06 11:48:22,STORE_100,Masvingo,Seed Loaf,16,1.54,0,
SALE_804267,2025-04-04 02:22:12,STORE_051,Bulawayo,Family Loaf,41,2.18,0,
SALE_800463,2025-04-12 13:22:13,STORE_090,Kwekwe,Wholegrain Brown,51,1.37,0,
SALE_801754,2025-05-24 16:36:38,STORE_029,Gweru,High Energy Brown,22,1.32,0,
SALE_812000,2025-06-03 17:20:46,STORE_182,Chitungwiza,Soft White,37,1.17,0,
