dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,retailer_id,dispatch_delay_minutes,hour,dayofweek,is_weekend,abs_delay,is_delayed_15,route_id_mean_7D,route_id_median_7D,route_id_std_7D,route_id_count_7D,route_id_mean_30D,route_id_median_30D,route_id_std_30D,route_id_count_30D,plant_id_mean_7D,plant_id_median_7D,plant_id_std_7D,plant_id_count_7D,plant_id_mean_30D,plant_id_median_30D,plant_id_std_30D,plant_id_count_30D,route_id_mean,route_id_std,route_id_zscore
DSP_111856,2025-04-21 08:56:04,Shepperton_Plant,RT_046,TRUCK_057,Wholegrain Brown,329,STORE_182,32.0,8.0,Monday,False,32.0,True,19.4,18.0,16.69730517179344,5,19.333333333333332,25.0,18.298451664917806,21,16.649253731343283,16.0,16.470724209800384,268,16.5512104283054,16.0,16.034959576999697,1074,16.94298245614035,15.594003531224732,0.9655645847270815
DSP_115656,2025-01-04 20:31:00,Shepperton_Plant,RT_065,TRUCK_012,Whole Wheat,510,STORE_031,-5.0,20.0,Saturday,True,5.0,False,20.571428571428573,13.0,16.93966885604264,7,21.25,21.5,17.429859437184227,16,17.55925925925926,17.0,15.879957657731486,270,18.058585858585857,18.0,16.020059604665857,495,17.137777777777778,16.09579704580306,-1.3753762994638499
DSP_106544,2025-06-27 05:48:03,Willowvale_Plant,RT_027,TRUCK_056,Family Loaf,412,STORE_007,39.0,5.0,Friday,False,39.0,True,10.11111111111111,7.0,17.737280262518027,9,12.868421052631579,10.0,14.710119797832078,38,17.632411067193676,18.0,16.516804120956227,253,16.7595818815331,16.0,15.995412501649081,1148,16.414414414414413,15.277504515648939,1.4783556805662135
DSP_110491,2025-05-13 02:09:14,Willowvale_Plant,RT_032,TRUCK_034,Seed Loaf,334,STORE_141,21.0,2.0,Tuesday,False,21.0,True,3.5,6.5,7.14142842854293,4,14.466666666666667,16.5,14.238687786627581,30,18.953667953667953,20.0,15.582917005023244,259,17.338768115942027,17.5,16.095400668756138,1104,18.619246861924687,15.456954523057858,0.1540247229506843
DSP_100752,2025-03-16 11:54:06,Willowvale_Plant,RT_043,TRUCK_023,High Energy White,510,STORE_055,13.0,11.0,Sunday,True,13.0,False,15.846153846153847,12.0,17.487358071123612,13,19.31578947368421,22.5,17.072350434544337,38,17.68093385214008,19.0,16.377127316001264,257,17.105454545454545,17.0,16.000789541277257,1100,17.5,15.88079251219695,-0.28336117335100613
DSP_115430,2025-01-01 23:46:31,Shepperton_Plant,RT_028,TRUCK_047,Whole Wheat,205,STORE_004,22.0,23.0,Wednesday,False,22.0,True,18.307692307692307,25.0,18.86966090220231,13,21.363636363636363,21.0,16.717913636684347,33,16.597826086956523,16.0,14.992890278171195,276,17.1792618629174,17.0,15.625212204855343,1138,14.97069597069597,15.431271435522905,0.45552332214975605
DSP_106139,2025-04-19 12:47:39,Willowvale_Plant,RT_010,TRUCK_083,Wholegrain Brown,295,STORE_111,31.0,12.0,Saturday,True,31.0,True,26.4,31.0,12.911665698549939,10,22.27777777777778,27.0,15.230816714076026,36,16.76534296028881,16.0,15.546767604346119,277,17.48421052631579,18.0,15.809742270171006,1140,17.746666666666666,15.779813053391985,0.8398916570487781
DSP_102133,2025-03-26 12:48:13,Shepperton_Plant,RT_041,TRUCK_053,Wholegrain Brown,455,STORE_149,-4.0,12.0,Wednesday,False,4.0,False,19.727272727272727,17.0,15.166350313050986,11,19.147058823529413,20.0,18.36850458758998,34,18.08843537414966,18.0,16.14922949379477,294,17.089655172413792,17.0,16.19080246425861,1160,17.261061946902654,15.429207129500675,-1.3779750163734248
DSP_108588,2025-03-11 17:39:00,Willowvale_Plant,RT_061,TRUCK_062,Soft Whtie,561,STORE_069,-6.0,17.0,Tuesday,False,6.0,False,22.857142857142858,26.0,17.11167799514485,7,18.441176470588236,18.5,15.295456200851163,34,17.99645390070922,17.5,15.896349818696333,282,16.99387576552931,17.0,16.107860965308898,1143,17.91063829787234,16.24243721505033,-1.4721090179567764
DSP_105507,2025-05-02 15:15:08,Willowvale_Plant,RT_046,TRUCK_053,Whole Wheat,474,STORE_113,43.0,15.0,Friday,False,43.0,True,10.8,12.0,17.049926686059365,5,21.964285714285715,25.0,15.1180102131277,28,16.0565371024735,17.0,16.43826786426003,283,16.183172655565293,16.0,16.073425734351382,1141,16.94298245614035,15.594003531224732,1.670963937624116
DSP_113019,2025-07-05 15:30:13,Willowvale_Plant,RT_035,TRUCK_016,Soft White,50,STORE_123,0.0,15.0,Saturday,True,0.0,False,25.5,32.5,19.947430912275397,6,18.724137931034484,15.0,15.399203485255196,29,16.23076923076923,16.0,15.376761828112233,286,17.170710571923742,17.0,15.6235353524767,1154,17.93220338983051,16.37862063324681,-1.094854309857455
DSP_108447,2025-07-06 12:16:01,Shepperton_Plant,RT_053,TRUCK_037,Soft White,138,STORE_105,36.0,12.0,Sunday,True,36.0,True,9.0,4.0,14.27410242362019,9,11.545454545454545,6.0,14.394206536595949,33,17.55263157894737,18.0,17.31329112712059,266,17.492576419213975,18.0,15.831835538578524,1145,16.986666666666668,15.440692989629705,1.2313782384056913
DSP_112321,2025-04-02 16:21:15,Shepperton_Plant,RT_060,TRUCK_036,Seed Loaf,545,STORE_091,39.0,16.0,Wednesday,False,39.0,True,17.076923076923077,15.0,18.08987533797814,13,16.41176470588235,15.0,16.974461786494924,17,17.264227642276424,16.0,16.103469673442355,246,17.986486486486488,17.0,16.24243719145809,296,16.533632286995516,15.210164003038011,1.4770628185545633
DSP_106422,2025-04-13 07:43:17,Willowvale_Plant,RT_014,TRUCK_086,Wholegrain Brown,402,STORE_126,8.0,7.0,Sunday,True,8.0,False,18.714285714285715,19.0,16.038643809190837,7,20.433333333333334,22.0,16.346851079944575,30,17.380782918149468,17.0,15.583674634024451,281,17.336555360281196,17.0,15.859766371398196,1138,17.406779661016948,15.63832569159341,-0.6015208946616125
DSP_115226,2025-07-22 03:21:49,Willowvale_Plant,RT_007,TRUCK_036,Wholegrain Brown,419,STORE_104,21.0,3.0,Tuesday,False,21.0,True,21.846153846153847,23.0,11.77459237685218,13,16.565217391304348,15.0,14.187086732366554,46,17.44649446494465,19.0,15.51904137094546,271,17.766156462585034,19.0,15.83421270344858,1176,19.54708520179372,14.980656537498943,0.09698605628994997
DSP_103034,2025-05-10 01:49:13,Willowvale_Plant,RT_054,TRUCK_049,Wholegrain Brown,360,STORE_141,-10.0,1.0,Saturday,True,10.0,False,21.5,23.0,14.88287606613722,6,24.185185185185187,28.0,14.085008497955004,27,17.706093189964157,18.0,16.46643628386438,279,17.360833333333332,17.0,15.803705163229756,1200,16.16810344827586,14.933683703012898,-1.7522872433006198
DSP_102846,2025-02-09 05:14:05,Shepperton_Plant,RT_068,TRUCK_068,Family Loaf,531,STORE_068,28.0,5.0,Sunday,True,28.0,True,16.583333333333332,20.5,12.72405262294665,12,18.970588235294116,20.0,15.070511632178077,34,15.700361010830324,16.0,15.529090275889775,277,16.221340388007054,16.0,16.033709072510305,1134,16.807881773399014,16.093093560356518,0.6954609556345015
DSP_101143,2025-04-25 17:50:41,Willowvale_Plant,RT_040,TRUCK_007,High Energy White,391,STORE_044,-7.0,17.0,Friday,False,7.0,False,10.875,4.5,15.896428170234609,8,15.0,18.0,15.216949614017762,37,17.52777777777778,18.0,15.609120527679663,252,17.45026178010471,18.0,15.666883408619338,1146,17.633802816901408,15.030069957362128,-1.6389679413857363
DSP_115334,2025-02-23 07:55:41,Willowvale_Plant,RT_005,TRUCK_059,Seed Loaf,309,STORE_187,22.0,7.0,Sunday,True,22.0,True,28.375,27.5,9.395097505766365,8,18.741935483870968,23.0,18.151157432214404,31,18.479591836734695,19.0,15.853572454175644,294,17.612791702679342,18.0,16.039379811666908,1157,15.914634146341463,17.12346609451762,0.35538166280522343
DSP_106691,2025-02-06 00:31:01,Willowvale_Plant,RT_052,TRUCK_002,Soft White,54,STORE_103,11.0,0.0,Thursday,False,11.0,False,18.625,19.0,19.478467965569426,8,16.91304347826087,18.0,16.727530501536737,23,17.170542635658915,16.0,16.15302505357571,258,17.080909090909092,17.0,16.04043455066216,1100,16.9625,15.655905418626782,-0.38084670548060734
DSP_103381,2025-06-04 04:16:48,Shepperton_Plant,RT_061,TRUCK_071,High Energy Brown,52,STORE_029,-3.0,4.0,Wednesday,False,3.0,False,19.875,19.5,14.710904604602474,8,21.933333333333334,26.0,15.988686476321163,15,15.468864468864469,15.0,15.798825504092692,273,16.544776119402986,16.0,15.876681623974083,536,17.91063829787234,16.24243721505033,-1.2874076729381738
DSP_107680,2025-03-02 07:22:38,Shepperton_Plant,RT_020,TRUCK_036,Family Loaf,372,STORE_022,24.0,7.0,Sunday,True,24.0,True,25.875,40.0,21.905234208158696,8,20.083333333333332,21.5,18.844712478724567,24,16.747967479674795,17.0,16.675091283749722,246,17.587591240875913,17.0,16.43066492847044,1096,18.50862068965517,15.374964577247153,0.3571637048498518
DSP_108210,2025-06-22 22:08:24,Willowvale_Plant,RT_036,TRUCK_087,Wholegrain Brown,89,STORE_087,38.0,22.0,Sunday,True,38.0,True,15.428571428571429,27.0,21.407608794204783,7,18.68,24.0,16.552240533132256,25,17.15648854961832,18.0,15.339402093562512,262,16.48018018018018,16.0,15.997662812954122,1110,18.598425196850393,15.593786054646825,1.2441862890229978
DSP_115397,2025-04-18 10:24:11,Willowvale_Plant,RT_002,TRUCK_047,Family Loaf,165,STORE_133,4.0,10.0,Friday,False,4.0,False,16.571428571428573,20.0,17.018197543190272,7,19.025641025641026,20.0,15.521610028207325,39,17.32996632996633,18.0,15.27292951638214,297,17.159670781893006,17.0,15.542761969624634,1215,17.942084942084943,15.488696963291131,-0.9001457627538505
DSP_105172,2025-06-02 18:48:17,Willowvale_Plant,RT_023,TRUCK_038,Seed Loaf,426,STORE_145,18.0,18.0,Monday,False,18.0,True,13.444444444444445,7.0,16.194992367326936,9,13.444444444444445,7.0,16.194992367326936,9,18.41176470588235,19.0,16.452041917583323,170,18.41176470588235,19.0,16.452041917583323,170,15.258373205741627,15.69021740897229,0.1747347868290596
DSP_101485,2025-06-19 19:36:23,Shepperton_Plant,RT_036,TRUCK_048,High Energy White,428,STORE_024,4.0,19.0,Thursday,False,4.0,False,21.75,22.0,13.435028842544401,8,21.75,22.0,13.435028842544401,8,18.56779661016949,18.0,16.298533448480036,236,18.56779661016949,18.0,16.298533448480036,236,18.598425196850393,15.593786054646825,-0.9361693911723367
DSP_105844,2025-04-27 11:44:47,Willowvale_Plant,RT_043,TRUCK_007,Seed Loaf,154,STORE_171,30.0,11.0,Sunday,True,30.0,True,13.428571428571429,14.0,12.326896647266107,7,16.59259259259259,17.0,15.770613517306504,27,17.223076923076924,17.0,16.570553677630997,260,16.377797672336616,16.0,16.162774428428456,1117,17.5,15.88079251219695,0.7871143704194615
DSP_108614,2025-01-09 23:39:45,Shepperton_Plant,RT_008,TRUCK_040,Whole Wheat,303,STORE_060,7.0,23.0,Thursday,False,7.0,False,18.0,17.0,16.340134638368184,11,21.575,20.0,17.06832048277052,40,18.435643564356436,18.0,16.07891291602995,303,17.816082121471343,18.0,16.174441238049436,1169,16.705882352941178,16.626632845711615,-0.5837551380972813
DSP_113218,2025-03-07 22:42:47,Willowvale_Plant,RT_069,TRUCK_065,Wholegrain Brown,69,STORE_153,41.0,22.0,Friday,False,41.0,True,30.7,33.5,10.873515224311495,10,21.790697674418606,25.0,14.574207712738364,43,17.234375,17.0,16.06944945797315,256,16.72428694900605,16.0,15.840277806381243,1157,18.768558951965066,15.019684981695196,1.480153616745548
DSP_101090,2025-01-13 06:20:22,Willowvale_Plant,RT_013,TRUCK_081,Seed Loaf,419,STORE_182,20.0,6.0,Monday,False,20.0,True,11.777777777777779,10.0,17.137515702237724,9,13.607142857142858,12.5,16.13906988396719,28,17.70848708487085,18.0,15.499100389628925,271,17.171453437771977,17.0,15.7304500554942,1149,17.04366812227074,15.757143091807276,0.18761852072450655
DSP_114619,2025-06-12 22:50:31,Willowvale_Plant,RT_023,TRUCK_076,Wholegrain Brown,486,STORE_132,-3.0,22.0,Thursday,False,3.0,False,21.0,19.0,16.673332000533065,5,21.0,19.0,16.673332000533065,5,18.35757575757576,19.0,16.132058491103493,165,18.35757575757576,19.0,16.132058491103493,165,15.258373205741627,15.69021740897229,-1.1636787897725855
DSP_114916,2025-01-01 06:30:39,Shepperton_Plant,RT_039,TRUCK_051,Wholegrain Brown,149,STORE_096,9.0,6.0,Wednesday,False,9.0,False,22.125,19.0,15.468285526937281,8,21.764705882352942,19.5,14.944460458501753,34,17.176029962546817,17.0,16.098933625516935,267,17.26753246753247,17.0,15.672955558341195,1155,14.311688311688311,16.334753354036618,-0.32517713592386105
DSP_110769,2025-02-23 04:59:18,Shepperton_Plant,RT_017,TRUCK_032,Wholegrain Brown,351,STORE_087,40.0,4.0,Sunday,True,40.0,True,15.375,18.0,17.735658189888845,8,19.243243243243242,22.0,17.155182899062904,37,16.543726235741445,16.0,14.641159063883165,263,16.264832330180568,16.0,15.630094533106943,1163,16.965065502183407,16.073804629918154,1.4330729424782043
DSP_105791,2025-02-20 16:06:27,Willowvale_Plant,RT_041,TRUCK_061,Whole Wheat,364,STORE_100,-1.0,16.0,Thursday,False,1.0,False,16.916666666666668,16.5,20.006627689722013,12,15.512820512820513,18.0,16.86146618284892,39,17.694980694980696,17.0,15.39466628097947,259,17.533565823888406,17.0,15.818049692900486,1147,17.261061946902654,15.429207129500675,-1.1835385832618364
DSP_109624,2025-01-04 14:48:19,Shepperton_Plant,RT_032,TRUCK_077,Whole Wheat,232,STORE_077,-3.0,14.0,Saturday,True,3.0,False,20.666666666666668,18.0,12.532624093407827,6,23.363636363636363,24.0,15.13030523035263,33,17.80496453900709,18.0,14.87411865861725,282,17.359930615784908,18.0,15.559853880193119,1153,18.619246861924687,15.456954523057858,-1.398674417374668
DSP_104239,2025-01-16 02:01:46,Shepperton_Plant,RT_025,TRUCK_080,High Energy White,248,STORE_131,6.0,2.0,Thursday,False,6.0,False,19.363636363636363,31.0,18.64549665346958,11,18.956521739130434,23.0,16.15474683833294,46,18.051470588235293,18.0,15.415437632016332,272,17.8203125,18.0,15.80627191024803,1152,18.518218623481783,16.133798792611262,-0.7759002566224332
DSP_100075,2025-05-02 12:35:46,Shepperton_Plant,RT_014,TRUCK_041,Seed Loaf,492,STORE_118,18.0,12.0,Friday,False,18.0,True,24.6,29.0,16.501515081955354,5,24.6,29.0,16.501515081955354,5,17.923387096774192,19.0,16.11265305532048,248,17.923387096774192,19.0,16.11265305532048,248,17.406779661016948,15.63832569159341,0.037933750113795454
DSP_106863,2025-06-21 03:36:42,Shepperton_Plant,RT_051,TRUCK_017,Seed Loaf,237,STORE_174,-9.0,3.0,Saturday,True,9.0,False,21.5,22.0,18.66279721799495,6,17.571428571428573,20.0,16.31275023120934,28,18.597014925373134,19.5,16.286121203802498,268,17.41918294849023,17.0,16.15591107918403,1126,17.49537037037037,16.414116920528876,-1.6141818959040697
DSP_104488,2025-02-21 06:10:22,Willowvale_Plant,RT_035,TRUCK_039,Soft White,58,STORE_133,23.0,6.0,Friday,False,23.0,True,24.25,27.5,16.074400879546445,12,17.526315789473685,15.0,15.868951228319114,38,17.67557251908397,17.0,15.821734852166745,262,17.32506643046944,17.0,16.02169685311788,1129,17.93220338983051,16.37862063324681,0.30941534843797636
DSP_115456,2025-04-20 15:25:03,Willowvale_Plant,RT_006,TRUCK_006,Soft White,421,STORE_131,7.0,15.0,Sunday,True,7.0,False,16.5,18.5,10.341394704992371,10,15.685714285714285,16.0,13.143487379847166,35,18.358778625954198,19.0,15.242393343053802,262,17.274579273693533,18.0,15.650008509082635,1129,17.47111111111111,15.575000318479454,-0.6723024652967312
DSP_103276,2025-06-22 15:46:05,Shepperton_Plant,RT_008,TRUCK_068,Whole Wheat,69,STORE_066,8.0,15.0,Sunday,True,8.0,False,16.615384615384617,14.0,20.2712376761528,13,16.692307692307693,20.0,18.300350652599448,39,17.876923076923077,18.0,15.946103909050285,260,17.5977212971078,18.0,15.636281304983372,1141,16.705882352941178,16.626632845711615,-0.523610669323622
DSP_108798,2025-07-09 14:25:42,Willowvale_Plant,RT_020,TRUCK_083,Soft White,549,STORE_104,2.0,14.0,Wednesday,False,2.0,False,12.5,10.5,14.477952586989339,10,17.63888888888889,17.0,16.61007057313258,36,18.250936329588015,19.0,14.661107476185538,267,17.438053097345133,18.0,15.595307250973695,1130,18.50862068965517,15.374964577247153,-1.0737339007652527
DSP_113401,2025-03-21 00:06:57,Shepperton_Plant,RT_014,TRUCK_003,Family Loaf,418,STORE_181,36.0,0.0,Friday,False,36.0,True,26.5,33.0,19.62141687034858,4,11.970588235294118,5.5,19.223541902569817,34,17.589147286821706,18.5,16.39854430433325,258,17.059620596205963,18.0,16.043680910048238,1107,17.406779661016948,15.63832569159341,1.1889521107095298
DSP_103071,2025-05-18 15:37:26,Willowvale_Plant,RT_054,TRUCK_011,High Energy White,548,STORE_087,5.0,15.0,Sunday,True,5.0,False,8.714285714285714,5.0,17.250258797230533,7,14.194444444444445,14.5,16.43484007387868,36,17.877394636015325,18.0,15.836675620989135,261,17.539737991266374,18.0,15.670292869076205,1145,16.16810344827586,14.933683703012898,-0.7478465240309513
DSP_114416,2025-04-29 13:52:48,Willowvale_Plant,RT_019,TRUCK_077,Seed Loaf,531,STORE_155,41.0,13.0,Tuesday,False,41.0,True,25.77777777777778,31.0,15.188628787499054,9,21.583333333333332,25.0,14.923375719224614,36,18.949640287769785,20.0,16.30876433375521,278,17.288713910761153,18.0,15.669493726138484,1143,16.90272373540856,15.978570621766707,1.5080996188585902
DSP_103700,2025-07-17 08:35:51,Willowvale_Plant,RT_010,TRUCK_013,Seed Loaf,294,STORE_075,25.0,8.0,Thursday,False,25.0,True,16.166666666666668,18.0,14.089540500497224,12,18.275862068965516,21.0,16.507350206421336,29,16.515267175572518,16.5,15.31501140872626,262,16.997338065661047,18.0,15.464363204474049,1127,17.746666666666666,15.779813053391985,0.45965901552770155
DSP_101020,2025-03-22 01:54:49,Shepperton_Plant,RT_009,TRUCK_071,Wholegrain Brown,143,STORE_117,22.0,1.0,Saturday,True,22.0,True,6.6,5.0,12.116104984688768,5,6.6,5.0,12.116104984688768,5,19.380434782608695,19.5,16.7973325926014,92,19.380434782608695,19.5,16.7973325926014,92,16.314285714285713,16.783920876839233,0.3387595977981652
DSP_101158,2025-06-25 14:02:01,Willowvale_Plant,RT_053,TRUCK_087,Whole Wheat,477,STORE_084,-3.0,14.0,Wednesday,False,3.0,False,23.1,28.5,16.953858951086428,10,21.0,26.5,17.09864428437636,12,18.023346303501945,17.0,15.684369697919376,257,18.114427860696516,18.0,16.027932002766505,402,16.986666666666668,15.440692989629705,-1.2944151327981286
DSP_112604,2025-05-26 12:54:48,Willowvale_Plant,RT_012,TRUCK_074,High Energy White,492,STORE_182,16.0,12.0,Monday,False,16.0,True,20.11111111111111,19.0,16.389359691919363,9,15.666666666666666,14.0,14.85064532829017,33,17.52173913043478,17.0,16.24906929532972,276,16.632393084622382,16.0,16.033477238433406,1099,18.31687242798354,15.241662240839199,-0.15200917008747297
DSP_114904,2025-07-20 23:01:54,Willowvale_Plant,RT_066,TRUCK_045,Soft White,198,STORE_099,2.0,23.0,Sunday,True,2.0,False,22.857142857142858,23.5,10.272121665774975,14,21.147058823529413,23.0,13.221040056601183,34,17.585454545454546,19.0,15.524026800271681,275,17.83375742154368,19.0,15.781331959517498,1179,16.3,15.961691579720629,-0.8958950201849651
DSP_115867,2025-02-15 00:00:00,Willowvale_Plant,RT_051,TRUCK_066,Soft White,159,STORE_054,-2.0,0.0,Saturday,True,2.0,False,13.875,9.5,16.60841008989981,8,17.272727272727273,15.0,16.43029352916574,33,17.738255033557046,18.5,16.32493949361201,298,17.114497528830313,17.0,15.712143812512435,1214,17.49537037037037,16.414116920528876,-1.1877197210644832
DSP_114107,2025-02-26 10:20:30,Shepperton_Plant,RT_026,TRUCK_062,Family Loaf,259,STORE_064,-7.0,10.0,Wednesday,False,7.0,False,18.833333333333332,16.0,12.981338587185506,12,14.244897959183673,12.0,14.694855409639253,49,17.284552845528456,18.5,15.676067981169862,246,17.55328596802842,18.0,15.79193332311489,1126,18.74468085106383,16.232377802007644,-1.586007987559265
DSP_108782,2025-07-20 15:00:47,Shepperton_Plant,RT_032,TRUCK_057,Soft White,343,STORE_016,16.0,15.0,Sunday,True,16.0,True,11.666666666666666,6.5,19.89639833403692,6,18.952380952380953,24.0,15.863405026904507,21,15.920454545454545,15.0,16.354826213598646,264,16.676495366470093,16.0,15.872005280351289,1187,18.619246861924687,15.456954523057858,-0.1694542646170974
DSP_108839,2025-03-18 19:31:48,Shepperton_Plant,RT_019,TRUCK_056,Wholegrain Brown,48,STORE_054,1.0,19.0,Tuesday,False,1.0,False,21.4,26.5,17.373031463225473,10,18.766666666666666,19.5,17.299956813446858,30,16.99322033898305,16.0,16.177374226772866,295,17.04857621440536,17.0,15.667040126858723,1194,16.90272373540856,15.978570621766707,-0.9952532120579782
DSP_104566,2025-03-30 08:12:29,Willowvale_Plant,RT_034,TRUCK_031,High Energy White,452,STORE_066,-9.0,8.0,Sunday,True,9.0,False,19.77777777777778,20.0,12.95933811752919,9,17.97222222222222,19.5,13.749776332957149,36,16.11524163568773,17.0,15.72708324587679,269,17.006968641114984,17.0,15.652892032765907,1148,14.790598290598291,16.28168608548989,-1.4611876291977082
DSP_115359,2025-01-19 11:38:32,Willowvale_Plant,RT_044,TRUCK_024,Whole Wheat,332,STORE_059,25.0,11.0,Sunday,True,25.0,True,23.0,28.0,17.185265006200336,10,23.555555555555557,27.0,15.531432542602024,36,16.27906976744186,17.0,15.881358155853425,258,16.975155279503106,17.0,15.622526215478443,1127,17.318181818181817,15.355334807614641,0.5002703150444369
DSP_105557,2025-01-13 04:50:12,Willowvale_Plant,RT_006,TRUCK_038,High Energy White,502,STORE_044,22.0,4.0,Monday,False,22.0,True,7.5,8.0,14.10167163343207,8,13.875,12.5,16.257504470640725,32,16.063197026022305,15.0,15.675811489689776,269,16.661876584953507,16.0,15.787847674971646,1183,17.47111111111111,15.575000318479454,0.2907793769683231
DSP_105589,2025-07-18 18:46:51,Shepperton_Plant,RT_057,TRUCK_004,Whole Wheat,280,STORE_016,25.0,18.0,Friday,False,25.0,True,14.384615384615385,10.0,14.597593760265541,13,11.222222222222221,8.0,16.03814896495921,45,16.15648854961832,15.5,16.649943790760993,262,17.552910052910054,17.0,15.943532456192532,1134,16.932806324110672,15.942836589574158,0.5060074241220588
DSP_113046,2025-03-10 11:30:45,Willowvale_Plant,RT_050,TRUCK_057,Wholegrain Brown,401,STORE_081,26.0,11.0,Monday,False,26.0,True,6.0,14.0,13.784048752090229,5,12.666666666666666,12.0,17.654809760864257,27,16.912587412587413,17.0,16.089313734267858,286,17.487336244541485,17.0,15.900039208497942,1145,16.502392344497608,15.763310737374246,0.6025135083446591
DSP_104849,2025-01-20 10:12:12,Willowvale_Plant,RT_031,TRUCK_026,Wholegrain Brown,519,STORE_001,0.0,10.0,Monday,False,0.0,False,19.125,22.0,15.642775603179523,8,14.485714285714286,10.0,16.882590107548534,35,16.793357933579337,16.0,15.77931464083192,271,17.15204678362573,17.0,15.731875686427053,1197,16.491071428571427,16.01316472739862,-1.0298446128113017
DSP_104249,2025-05-19 08:16:08,Willowvale_Plant,RT_044,TRUCK_072,Wholegrain Brown,484,STORE_118,8.0,8.0,Monday,False,8.0,False,16.88888888888889,19.0,20.28820127835662,9,15.411764705882353,19.0,16.825517502165766,34,18.52027027027027,18.5,16.06257661100277,296,17.847198641765704,18.0,16.121524890283688,1178,17.318181818181817,15.355334807614641,-0.6068367726870385
DSP_111374,2025-03-24 04:28:03,Willowvale_Plant,RT_004,TRUCK_017,Whole Wheat,130,STORE_058,30.0,4.0,Monday,False,30.0,True,19.272727272727273,21.0,17.430381000373515,11,15.941176470588236,16.0,17.171048884273105,34,17.620967741935484,16.5,15.97396299596716,248,17.47923875432526,17.0,16.094216694879393,1156,16.26530612244898,16.007907254869234,0.8579943435999884
DSP_108749,2025-02-15 23:26:09,Shepperton_Plant,RT_025,TRUCK_023,Family Loaf,65,STORE_058,41.0,23.0,Saturday,True,41.0,True,13.416666666666666,10.5,15.144505954505773,12,15.883720930232558,14.0,16.505712290173356,43,16.368821292775664,16.0,16.303564019881804,263,16.8616298811545,17.0,15.91706536970753,1178,18.518218623481783,16.133798792611262,1.3934586432808445
DSP_105166,2025-04-06 00:25:17,Willowvale_Plant,RT_052,TRUCK_008,Family Loaf,65,STORE_024,21.0,0.0,Sunday,True,21.0,True,26.5,23.5,7.902818829667407,12,20.566666666666666,23.0,15.354844980260006,30,18.17377049180328,18.0,16.144677932348422,305,17.6974358974359,18.0,16.121514943122705,1170,16.9625,15.655905418626782,0.257889907484772
DSP_106982,2025-06-22 21:24:32,Shepperton_Plant,RT_044,TRUCK_035,Soft White,86,STORE_099,20.0,21.0,Sunday,True,20.0,True,6.111111111111111,-1.0,14.269236528669317,9,16.176470588235293,16.0,17.078199089349916,34,16.08764940239044,15.0,15.215002032618692,251,17.41083916083916,17.0,15.835188607822886,1144,17.318181818181817,15.355334807614641,0.17465058335870878
DSP_106642,2025-02-10 16:32:10,Shepperton_Plant,RT_054,TRUCK_088,High Energy White,263,STORE_166,43.0,16.0,Monday,False,43.0,True,12.333333333333334,7.0,11.015141094572204,3,12.333333333333334,7.0,11.015141094572204,3,18.205479452054796,17.0,15.664857079985682,73,18.205479452054796,17.0,15.664857079985682,73,16.16810344827586,14.933683703012898,1.7967366314522086
DSP_104597,2025-03-13 02:26:32,Shepperton_Plant,RT_037,TRUCK_055,Wholegrain Brown,449,STORE_111,28.0,2.0,Thursday,False,28.0,True,22.363636363636363,26.0,17.036858438531024,11,13.3125,12.0,16.604386322935586,32,17.813765182186234,17.0,15.861370110492782,247,17.380395683453237,17.0,16.010012973600347,1112,14.88,15.664700991173028,0.8375518950149796
DSP_110462,2025-01-01 20:17:59,Shepperton_Plant,RT_040,TRUCK_060,Whole Wheat,531,STORE_093,18.0,20.0,Wednesday,False,18.0,True,25.818181818181817,33.0,15.223785217994772,11,21.129032258064516,21.0,15.191536976189235,31,16.975206611570247,17.5,15.655239367913822,242,17.124679760888128,17.0,15.917517006548787,1171,17.633802816901408,15.030069957362128,0.024364303302475236
DSP_109252,2025-05-27 22:50:05,Shepperton_Plant,RT_013,TRUCK_071,High Energy Brown,209,STORE_114,28.0,22.0,Tuesday,False,28.0,True,10.166666666666666,14.0,11.531117320826574,6,15.708333333333334,13.0,15.109683525206089,24,17.236514522821576,17.0,16.09212005302069,241,16.99726277372263,17.0,15.84609171492253,1096,17.04366812227074,15.757143091807276,0.6953247688298181
DSP_107346,2025-04-30 21:07:24,Shepperton_Plant,RT_054,TRUCK_069,Family Loaf,449,STORE_155,38.0,21.0,Wednesday,False,38.0,True,21.4,24.0,16.830244884051528,15,17.75609756097561,21.0,17.67028648297034,41,16.21455938697318,15.0,16.57917886459831,261,17.21311475409836,17.0,16.404585345917955,1098,16.16810344827586,14.933683703012898,1.461923058362319
DSP_105107,2025-01-07 04:30:33,Willowvale_Plant,RT_039,TRUCK_016,Wholegrain Brown,121,STORE_160,25.0,4.0,Tuesday,False,25.0,True,20.454545454545453,27.0,18.60840474819718,11,16.404761904761905,18.0,17.241554346502273,42,16.896907216494846,17.0,16.15217581334336,291,17.487783595113438,17.0,15.894750141797124,1146,14.311688311688311,16.334753354036618,0.6543295424580384
