batch_id,total_checks,passed,failed,sku,timestamp,batch_status,fail_rate_%
BATCH_15459,3,2,1,High Energy White,2025-07-10 10:13:34,FAILED,33.33
BATCH_12831,3,2,1,High Energy White,2025-04-07 15:47:25,FAILED,33.33
BATCH_12800,3,2,1,High Energy Brown,2025-05-21 11:46:31,FAILED,33.33
BATCH_15499,3,2,1,Whole Wheat,2025-07-24 13:52:28,FAILED,33.33
BATCH_12801,3,2,1,Family Loaf,2025-05-04 23:56:45,FAILED,33.33
BATCH_15501,3,2,1,High Energy White,2025-06-08 00:58:07,FAILED,33.33
BATCH_12802,3,2,1,Wholegrain Brown,2025-07-08 06:05:47,FAILED,33.33
BATCH_16817,3,2,1,Family Loaf,2025-03-15 09:54:29,FAILED,33.33
BATCH_16818,3,2,1,Whole Wheat,2025-02-09 08:50:47,FAILED,33.33
BATCH_16819,3,2,1,Soft White,2025-05-08 18:20:04,FAILED,33.33
BATCH_16820,3,2,1,Whole Wheat,2025-05-21 22:27:52,FAILED,33.33
BATCH_16821,3,2,1,Family Loaf,2025-05-20 22:02:45,FAILED,33.33
BATCH_12803,3,2,1,Whole Wheat,2025-07-23 06:51:23,FAILED,33.33
BATCH_12805,3,2,1,Soft White,2025-06-11 14:04:36,FAILED,33.33
BATCH_16827,3,2,1,High Energy Brown,2025-05-29 15:01:12,FAILED,33.33
BATCH_16828,3,2,1,Seed Loaf,2025-06-24 01:31:18,FAILED,33.33
BATCH_12806,3,2,1,Whole Wheat,2025-02-11 18:42:16,FAILED,33.33
BATCH_16830,3,2,1,Wholegrain Brown,2025-01-05 04:05:06,FAILED,33.33
BATCH_12846,3,2,1,Whole Wheat,2025-04-02 11:57:57,FAILED,33.33
BATCH_15513,3,2,1,Seed Loaf,2025-01-07 21:09:17,FAILED,33.33
BATCH_15514,3,2,1,Whole Wheat,2025-03-25 19:05:14,FAILED,33.33
BATCH_15515,3,2,1,High Energy Brown,2025-01-12 11:02:01,FAILED,33.33
BATCH_17696,3,2,1,Seed Loaf,2025-03-28 00:59:36,FAILED,33.33
BATCH_15517,3,2,1,High Energy White,2025-04-01 19:24:30,FAILED,33.33
BATCH_17703,3,2,1,Soft White,2025-02-12 12:35:53,FAILED,33.33
BATCH_15519,3,2,1,Soft White,2025-07-19 18:37:38,FAILED,33.33
BATCH_15488,3,2,1,Family Loaf,2025-02-19 23:33:40,FAILED,33.33
BATCH_17704,3,2,1,Seed Loaf,2025-02-24 23:03:04,FAILED,33.33
BATCH_15491,3,2,1,Soft White,2025-06-05 17:10:58,FAILED,33.33
BATCH_15492,3,2,1,Family Loaf,2025-03-19 17:58:46,FAILED,33.33
BATCH_17705,3,2,1,Soft White,2025-05-15 00:00:00,FAILED,33.33
BATCH_17706,3,2,1,High Energy White,2025-01-17 00:33:30,FAILED,33.33
BATCH_15495,3,2,1,Soft White,2025-02-15 00:52:31,FAILED,33.33
BATCH_15497,3,2,1,Wholegrain Brown,2025-03-27 00:50:00,FAILED,33.33
BATCH_15498,3,2,1,High Energy White,2025-02-28 05:57:41,FAILED,33.33
BATCH_17707,3,2,1,Wholegrain Brown,2025-05-04 19:03:27,FAILED,33.33
BATCH_15526,3,2,1,High Energy Brown,2025-06-01 08:25:26,FAILED,33.33
BATCH_15527,3,2,1,Whole Wheat,2025-03-18 15:39:26,FAILED,33.33
BATCH_15529,3,2,1,Whole Wheat,2025-04-09 05:13:34,FAILED,33.33
BATCH_17708,3,2,1,High Energy White,2025-06-14 01:28:18,FAILED,33.33
BATCH_15532,3,2,1,High Energy White,2025-04-04 00:59:22,FAILED,33.33
BATCH_15533,3,2,1,Seed Loaf,2025-04-19 21:54:04,FAILED,33.33
BATCH_17710,3,2,1,Family Loaf,2025-03-26 20:13:15,FAILED,33.33
BATCH_15535,3,2,1,High Energy White,2025-03-27 03:12:46,FAILED,33.33
BATCH_17711,3,2,1,Whole Wheat,2025-01-24 17:08:00,FAILED,33.33
BATCH_15505,3,2,1,High Energy White,2025-03-02 17:53:20,FAILED,33.33
BATCH_15507,3,2,1,High Energy Brown,2025-06-28 19:51:48,FAILED,33.33
BATCH_15508,3,2,1,High Energy Brown,2025-02-01 18:26:44,FAILED,33.33
BATCH_15510,3,2,1,High Energy Brown,2025-04-25 16:29:41,FAILED,33.33
BATCH_12816,3,2,1,Family Loaf,2025-05-13 08:03:07,FAILED,33.33
BATCH_12856,3,2,1,Wholegrain Brown,2025-05-22 02:16:58,FAILED,33.33
BATCH_15549,3,2,1,High Energy Brown,2025-03-05 02:04:12,FAILED,33.33
BATCH_12857,3,2,1,High Energy Brown,2025-06-10 22:20:21,FAILED,33.33
BATCH_12858,3,2,1,High Energy Brown,2025-04-30 11:02:16,FAILED,33.33
BATCH_12860,3,2,1,High Energy White,2025-03-29 10:19:34,FAILED,33.33
BATCH_16801,3,2,1,High Energy White,2025-07-22 10:02:12,FAILED,33.33
BATCH_16802,3,2,1,Family Loaf,2025-07-10 18:27:10,FAILED,33.33
BATCH_16804,3,2,1,High Energy Brown,2025-03-27 04:10:55,FAILED,33.33
BATCH_12861,3,2,1,Whole Wheat,2025-05-05 10:10:40,FAILED,33.33
BATCH_16808,3,2,1,High Energy Brown,2025-04-30 13:03:11,FAILED,33.33
BATCH_12862,3,2,1,Wholegrain Brown,2025-04-24 11:03:25,FAILED,33.33
BATCH_16812,3,2,1,Wholegrain Brown,2025-01-10 19:23:25,FAILED,33.33
BATCH_16814,3,2,1,Soft White,2025-05-04 14:49:15,FAILED,33.33
BATCH_16815,3,2,1,Soft White,2025-06-29 12:01:58,FAILED,33.33
BATCH_15520,3,2,1,Wholegrain Brown,2025-06-29 12:27:15,FAILED,33.33
BATCH_15523,3,2,1,Seed Loaf,2025-02-17 13:32:25,FAILED,33.33
BATCH_12863,3,2,1,Family Loaf,2025-03-12 13:38:11,FAILED,33.33
BATCH_15554,3,2,1,Soft White,2025-03-03 08:39:32,FAILED,33.33
BATCH_15557,3,2,1,Whole Wheat,2025-05-05 05:28:16,FAILED,33.33
BATCH_15559,3,2,1,Wholegrain Brown,2025-07-03 17:02:08,FAILED,33.33
BATCH_15561,3,2,1,Seed Loaf,2025-04-03 21:52:02,FAILED,33.33
BATCH_15562,3,2,1,Whole Wheat,2025-05-20 13:11:56,FAILED,33.33
BATCH_15564,3,2,1,Seed Loaf,2025-06-06 14:38:34,FAILED,33.33
BATCH_15567,3,2,1,Wholegrain Brown,2025-06-12 16:06:19,FAILED,33.33
BATCH_12842,3,2,1,Seed Loaf,2025-07-24 18:17:24,FAILED,33.33
BATCH_15537,3,2,1,Wholegrain Brown,2025-04-02 14:11:30,FAILED,33.33
BATCH_15539,3,2,1,Soft White,2025-06-28 16:33:45,FAILED,33.33
BATCH_15540,3,2,1,High Energy Brown,2025-01-27 22:47:56,FAILED,33.33
BATCH_15544,3,2,1,Family Loaf,2025-03-07 08:34:55,FAILED,33.33
BATCH_15545,3,2,1,Family Loaf,2025-07-22 14:07:44,FAILED,33.33
BATCH_12843,3,2,1,Soft White,2025-01-12 00:59:19,FAILED,33.33
BATCH_15547,3,2,1,Wholegrain Brown,2025-01-01 19:34:23,FAILED,33.33
BATCH_15548,3,2,1,High Energy White,2025-06-20 23:46:04,FAILED,33.33
BATCH_15579,3,2,1,Wholegrain Brown,2025-05-17 16:02:36,FAILED,33.33
BATCH_12844,3,2,1,Seed Loaf,2025-05-03 10:20:23,FAILED,33.33
BATCH_15581,3,2,1,Seed Loaf,2025-01-15 05:30:58,FAILED,33.33
BATCH_15582,3,2,1,High Energy White,2025-06-19 14:05:53,FAILED,33.33
BATCH_12867,3,2,1,High Energy Brown,2025-03-09 06:49:25,FAILED,33.33
BATCH_12868,3,2,1,Soft White,2025-02-16 23:11:33,FAILED,33.33
BATCH_16786,3,2,1,High Energy White,2025-02-28 10:47:38,FAILED,33.33
BATCH_16788,3,2,1,Seed Loaf,2025-01-17 06:16:02,FAILED,33.33
BATCH_16792,3,2,1,Whole Wheat,2025-02-14 11:52:08,FAILED,33.33
BATCH_16793,3,2,1,Family Loaf,2025-06-20 03:38:26,FAILED,33.33
BATCH_16794,3,2,1,Wholegrain Brown,2025-03-24 10:16:22,FAILED,33.33
BATCH_16795,3,2,1,Whole Wheat,2025-05-25 04:45:09,FAILED,33.33
BATCH_16796,3,2,1,High Energy White,2025-03-01 20:54:46,FAILED,33.33
BATCH_16797,3,2,1,Family Loaf,2025-02-22 05:40:07,FAILED,33.33
BATCH_15552,4,3,1,Soft White,2025-07-12 12:45:11,FAILED,25.0
BATCH_12872,3,2,1,Wholegrain Brown,2025-07-12 15:19:08,FAILED,33.33
BATCH_12873,3,2,1,Family Loaf,2025-05-04 17:05:27,FAILED,33.33
BATCH_15591,3,2,1,Soft White,2025-02-14 10:37:27,FAILED,33.33
BATCH_15594,3,2,1,Wholegrain Brown,2025-07-08 13:07:56,FAILED,33.33
BATCH_15595,3,2,1,Wholegrain Brown,2025-01-24 07:26:57,FAILED,33.33
BATCH_15596,3,2,1,Family Loaf,2025-07-08 03:21:50,FAILED,33.33
BATCH_15598,3,2,1,Seed Loaf,2025-02-12 05:40:44,FAILED,33.33
BATCH_12875,3,2,1,Soft White,2025-04-24 18:06:06,FAILED,33.33
BATCH_15568,3,2,1,Seed Loaf,2025-04-18 16:28:08,FAILED,33.33
BATCH_15569,3,2,1,Family Loaf,2025-04-08 13:51:04,FAILED,33.33
BATCH_15570,3,2,1,High Energy Brown,2025-05-12 03:36:23,FAILED,33.33
BATCH_15571,3,2,1,Wholegrain Brown,2025-01-09 22:59:12,FAILED,33.33
BATCH_15572,3,2,1,Seed Loaf,2025-07-24 16:39:56,FAILED,33.33
BATCH_15573,3,2,1,Soft White,2025-02-23 11:33:12,FAILED,33.33
BATCH_12878,3,2,1,Seed Loaf,2025-03-15 13:37:08,FAILED,33.33
BATCH_12848,3,2,1,Family Loaf,2025-05-15 14:49:42,FAILED,33.33
BATCH_15577,3,2,1,Family Loaf,2025-05-05 01:29:12,FAILED,33.33
BATCH_15602,3,2,1,Seed Loaf,2025-06-24 10:43:02,FAILED,33.33
BATCH_15603,3,2,1,Whole Wheat,2025-04-29 15:26:53,FAILED,33.33
BATCH_15604,3,2,1,High Energy Brown,2025-06-14 02:16:26,FAILED,33.33
BATCH_12849,3,2,1,Seed Loaf,2025-07-18 04:14:42,FAILED,33.33
BATCH_12850,3,2,1,High Energy White,2025-05-13 15:21:23,FAILED,33.33
BATCH_12855,3,2,1,Wholegrain Brown,2025-06-12 10:22:30,FAILED,33.33
BATCH_15611,3,2,1,Family Loaf,2025-03-22 14:38:25,FAILED,33.33
BATCH_15612,3,2,1,Seed Loaf,2025-04-16 04:35:03,FAILED,33.33
BATCH_15613,3,2,1,High Energy White,2025-03-18 18:15:42,FAILED,33.33
BATCH_12890,3,2,1,Soft White,2025-04-20 09:22:17,FAILED,33.33
BATCH_15615,3,2,1,Seed Loaf,2025-07-17 00:26:00,FAILED,33.33
BATCH_15584,3,2,1,Whole Wheat,2025-06-15 20:38:10,FAILED,33.33
BATCH_15585,3,2,1,Whole Wheat,2025-01-18 06:52:31,FAILED,33.33
BATCH_12893,3,2,1,Family Loaf,2025-03-27 14:15:50,FAILED,33.33
BATCH_15587,3,2,1,Family Loaf,2025-04-27 20:12:05,FAILED,33.33
BATCH_12894,3,2,1,Wholegrain Brown,2025-02-23 02:32:14,FAILED,33.33
BATCH_15630,3,2,1,High Energy Brown,2025-01-07 11:16:21,FAILED,33.33
BATCH_15631,3,2,1,Family Loaf,2025-05-01 17:45:29,FAILED,33.33
BATCH_16769,3,2,1,High Energy White,2025-04-15 01:58:39,FAILED,33.33
BATCH_16770,3,2,1,Soft White,2025-04-21 10:23:19,FAILED,33.33
BATCH_17680,3,2,1,Wholegrain Brown,2025-04-20 06:21:41,FAILED,33.33
BATCH_16772,3,2,1,Seed Loaf,2025-05-06 09:01:17,FAILED,33.33
BATCH_16773,3,2,1,High Energy White,2025-05-07 17:04:12,FAILED,33.33
BATCH_16774,3,2,1,High Energy Brown,2025-06-09 20:27:04,FAILED,33.33
BATCH_17681,3,2,1,Whole Wheat,2025-05-30 04:33:56,FAILED,33.33
BATCH_17682,3,2,1,High Energy White,2025-04-29 19:52:54,FAILED,33.33
BATCH_16777,3,2,1,Family Loaf,2025-02-01 18:24:46,FAILED,33.33
BATCH_17685,3,2,1,Wholegrain Brown,2025-04-01 04:36:30,FAILED,33.33
BATCH_17690,3,2,1,Seed Loaf,2025-01-11 17:15:09,FAILED,33.33
BATCH_17693,3,2,1,Seed Loaf,2025-02-18 22:25:39,FAILED,33.33
BATCH_16781,3,2,1,High Energy Brown,2025-07-11 22:54:38,FAILED,33.33
BATCH_16782,3,2,1,High Energy Brown,2025-01-28 19:15:10,FAILED,33.33
BATCH_17695,3,2,1,Family Loaf,2025-02-15 16:32:06,FAILED,33.33
BATCH_15640,3,2,1,High Energy White,2025-02-03 21:21:40,FAILED,33.33
BATCH_15641,3,2,1,High Energy White,2025-05-09 10:44:04,FAILED,33.33
BATCH_15642,3,2,1,Soft White,2025-01-23 14:35:41,FAILED,33.33
BATCH_15643,3,2,1,Whole Wheat,2025-01-12 06:28:57,FAILED,33.33
BATCH_15644,3,2,1,High Energy White,2025-04-21 04:59:55,FAILED,33.33
BATCH_12864,3,2,1,High Energy Brown,2025-06-05 10:09:05,FAILED,33.33
BATCH_15646,3,2,1,Seed Loaf,2025-04-02 11:24:58,FAILED,33.33
BATCH_12904,3,2,1,Family Loaf,2025-02-01 00:55:19,FAILED,33.33
BATCH_15619,3,2,1,High Energy White,2025-02-27 12:46:49,FAILED,33.33
BATCH_12907,3,2,1,High Energy White,2025-07-23 21:19:37,FAILED,33.33
BATCH_12880,3,2,1,Seed Loaf,2025-05-14 15:58:38,FAILED,33.33
BATCH_15625,4,3,1,Soft White,2025-06-13 08:41:35,FAILED,25.0
BATCH_15626,3,2,1,Whole Wheat,2025-04-25 06:03:23,FAILED,33.33
BATCH_15627,3,2,1,High Energy White,2025-01-04 06:22:20,FAILED,33.33
BATCH_12885,3,2,1,Whole Wheat,2025-05-30 13:05:39,FAILED,33.33
BATCH_15649,3,2,1,High Energy Brown,2025-03-07 22:56:58,FAILED,33.33
BATCH_15651,3,2,1,Whole Wheat,2025-04-17 07:34:25,FAILED,33.33
BATCH_12887,3,2,1,High Energy White,2025-03-31 10:21:30,FAILED,33.33
BATCH_15655,3,2,1,Soft White,2025-06-27 06:15:38,FAILED,33.33
BATCH_15656,3,2,1,Wholegrain Brown,2025-01-21 21:31:58,FAILED,33.33
BATCH_12914,3,2,1,Seed Loaf,2025-01-24 04:12:04,FAILED,33.33
BATCH_12916,3,2,1,Soft White,2025-05-28 04:07:09,FAILED,33.33
BATCH_15660,3,2,1,Seed Loaf,2025-03-17 11:34:49,FAILED,33.33
BATCH_15661,3,2,1,High Energy Brown,2025-06-12 02:14:41,FAILED,33.33
BATCH_12918,3,2,1,Soft White,2025-07-19 21:43:28,FAILED,33.33
BATCH_12923,3,2,1,Soft White,2025-01-04 16:26:48,FAILED,33.33
BATCH_15632,3,2,1,Soft White,2025-04-09 08:25:52,FAILED,33.33
BATCH_12896,3,2,1,Family Loaf,2025-01-15 12:46:04,FAILED,33.33
BATCH_15634,3,2,1,Seed Loaf,2025-02-14 21:06:30,FAILED,33.33
BATCH_15635,3,2,1,High Energy White,2025-07-11 08:20:46,FAILED,33.33
BATCH_15637,3,2,1,Family Loaf,2025-06-22 18:33:56,FAILED,33.33
BATCH_12901,3,2,1,Wholegrain Brown,2025-05-11 21:30:11,FAILED,33.33
BATCH_12943,3,2,1,Family Loaf,2025-03-28 15:49:05,FAILED,33.33
BATCH_15676,3,2,1,Seed Loaf,2025-05-02 06:42:22,FAILED,33.33
BATCH_15677,3,2,1,Whole Wheat,2025-03-08 09:13:50,FAILED,33.33
BATCH_15678,3,2,1,Seed Loaf,2025-01-30 02:26:39,FAILED,33.33
BATCH_17664,3,2,1,High Energy White,2025-07-16 02:43:27,FAILED,33.33
BATCH_17666,3,2,1,High Energy Brown,2025-07-07 01:30:43,FAILED,33.33
BATCH_17668,3,2,1,Soft White,2025-06-10 23:36:11,FAILED,33.33
BATCH_16756,3,2,1,Seed Loaf,2025-01-26 14:12:10,FAILED,33.33
BATCH_16757,3,2,1,Whole Wheat,2025-07-28 03:49:15,FAILED,33.33
BATCH_17670,3,2,1,Soft White,2025-03-22 14:02:24,FAILED,33.33
BATCH_17671,3,2,1,Soft White,2025-06-28 04:37:12,FAILED,33.33
BATCH_16760,3,2,1,Wholegrain Brown,2025-05-31 04:46:47,FAILED,33.33
BATCH_17672,3,2,1,High Energy Brown,2025-07-18 17:08:06,FAILED,33.33
BATCH_17673,3,2,1,High Energy White,2025-03-30 06:42:19,FAILED,33.33
BATCH_17676,3,2,1,Wholegrain Brown,2025-01-16 15:05:39,FAILED,33.33
BATCH_17678,3,2,1,Whole Wheat,2025-02-13 05:29:02,FAILED,33.33
BATCH_12912,3,2,1,Seed Loaf,2025-07-12 00:47:41,FAILED,33.33
BATCH_12957,3,2,1,Seed Loaf,2025-06-14 21:16:13,FAILED,33.33
BATCH_15690,3,2,1,High Energy White,2025-02-28 13:58:20,FAILED,33.33
BATCH_15691,3,2,1,Whole Wheat,2025-07-28 01:49:08,FAILED,33.33
BATCH_15692,3,2,1,High Energy White,2025-03-02 02:36:18,FAILED,33.33
BATCH_15693,3,2,1,Seed Loaf,2025-07-19 13:21:18,FAILED,33.33
BATCH_15664,3,2,1,Seed Loaf,2025-04-10 11:46:00,FAILED,33.33
BATCH_12928,3,2,1,Whole Wheat,2025-07-25 22:57:29,FAILED,33.33
BATCH_15666,3,2,1,Soft White,2025-03-19 23:15:49,FAILED,33.33
BATCH_15667,3,2,1,Soft White,2025-06-27 01:22:37,FAILED,33.33
BATCH_15668,3,2,1,Wholegrain Brown,2025-07-28 17:57:20,FAILED,33.33
BATCH_15669,3,2,1,Seed Loaf,2025-07-13 05:12:12,FAILED,33.33
BATCH_15670,3,2,1,Soft White,2025-06-20 08:04:43,FAILED,33.33
BATCH_15671,3,2,1,Soft White,2025-04-19 05:31:00,FAILED,33.33
BATCH_15672,3,2,1,Whole Wheat,2025-03-19 05:06:43,FAILED,33.33
BATCH_12930,3,2,1,High Energy White,2025-05-10 01:08:17,FAILED,33.33
BATCH_15698,3,2,1,Whole Wheat,2025-04-03 03:46:06,FAILED,33.33
BATCH_12931,3,2,1,Family Loaf,2025-06-09 05:34:09,FAILED,33.33
BATCH_12937,3,2,1,High Energy Brown,2025-05-11 16:42:28,FAILED,33.33
BATCH_15701,3,2,1,High Energy Brown,2025-05-15 16:26:52,FAILED,33.33
BATCH_15702,3,2,1,Seed Loaf,2025-01-29 16:53:37,FAILED,33.33
BATCH_15704,3,2,1,High Energy White,2025-01-11 14:51:12,FAILED,33.33
BATCH_12938,3,2,1,Family Loaf,2025-02-08 22:38:15,FAILED,33.33
BATCH_15706,3,2,1,High Energy White,2025-02-28 01:23:59,FAILED,33.33
BATCH_15707,3,2,1,High Energy Brown,2025-07-13 01:17:48,FAILED,33.33
BATCH_15710,3,2,1,Soft White,2025-02-12 05:51:26,FAILED,33.33
BATCH_12939,3,2,1,Wholegrain Brown,2025-05-31 01:41:04,FAILED,33.33
BATCH_12940,3,2,1,Soft White,2025-05-03 10:53:50,FAILED,33.33
BATCH_12968,3,2,1,Soft White,2025-06-12 04:36:43,FAILED,33.33
BATCH_15685,3,2,1,Family Loaf,2025-04-18 21:37:36,FAILED,33.33
BATCH_15686,3,2,1,Wholegrain Brown,2025-05-13 03:59:23,FAILED,33.33
BATCH_12969,3,2,1,Soft White,2025-04-26 14:30:09,FAILED,33.33
BATCH_12971,3,2,1,Whole Wheat,2025-04-22 09:10:24,FAILED,33.33
BATCH_16737,3,2,1,High Energy White,2025-06-23 00:24:38,FAILED,33.33
BATCH_16738,3,2,1,Whole Wheat,2025-04-11 17:50:25,FAILED,33.33
BATCH_12973,3,2,1,Wholegrain Brown,2025-02-09 21:57:58,FAILED,33.33
BATCH_16740,3,2,1,High Energy White,2025-03-14 16:48:48,FAILED,33.33
BATCH_12974,3,2,1,Soft White,2025-06-11 08:53:22,FAILED,33.33
BATCH_16742,3,2,1,High Energy White,2025-02-02 17:29:14,FAILED,33.33
BATCH_16743,3,2,1,Soft White,2025-06-12 21:44:47,FAILED,33.33
BATCH_16745,3,2,1,High Energy Brown,2025-04-07 15:46:24,FAILED,33.33
BATCH_16746,3,2,1,Family Loaf,2025-05-26 23:36:15,FAILED,33.33
BATCH_16748,3,2,1,Wholegrain Brown,2025-07-01 22:28:56,FAILED,33.33
BATCH_12975,3,2,1,Seed Loaf,2025-06-17 17:59:09,FAILED,33.33
BATCH_16750,3,2,1,Whole Wheat,2025-06-10 09:08:21,FAILED,33.33
BATCH_16751,3,2,1,Whole Wheat,2025-04-21 12:59:48,FAILED,33.33
BATCH_12949,3,2,1,High Energy Brown,2025-07-09 21:06:06,FAILED,33.33
BATCH_12950,3,2,1,Soft White,2025-04-20 02:45:04,FAILED,33.33
BATCH_12953,3,2,1,Seed Loaf,2025-05-25 12:12:39,FAILED,33.33
BATCH_15738,3,2,1,Soft White,2025-07-30 18:28:20,FAILED,33.33
BATCH_12954,3,2,1,Whole Wheat,2025-04-11 03:33:51,FAILED,33.33
BATCH_15740,3,2,1,Soft White,2025-02-04 17:13:30,FAILED,33.33
BATCH_15741,3,2,1,Family Loaf,2025-01-27 14:32:36,FAILED,33.33
BATCH_15742,3,2,1,Soft White,2025-06-21 04:23:14,FAILED,33.33
BATCH_12976,3,2,1,Seed Loaf,2025-06-06 03:18:57,FAILED,33.33
BATCH_15712,3,2,1,Family Loaf,2025-01-12 00:45:22,FAILED,33.33
BATCH_12978,3,2,1,Family Loaf,2025-07-12 14:46:56,FAILED,33.33
BATCH_15714,3,2,1,Whole Wheat,2025-02-22 06:52:42,FAILED,33.33
BATCH_12979,3,2,1,Whole Wheat,2025-04-07 21:04:22,FAILED,33.33
BATCH_15719,3,2,1,Seed Loaf,2025-01-06 20:40:53,FAILED,33.33
BATCH_15723,3,2,1,High Energy White,2025-02-28 18:19:58,FAILED,33.33
BATCH_12982,3,2,1,Soft White,2025-05-13 22:08:28,FAILED,33.33
BATCH_15725,3,2,1,High Energy Brown,2025-04-27 06:10:50,FAILED,33.33
BATCH_12985,3,2,1,Family Loaf,2025-06-10 04:11:34,FAILED,33.33
BATCH_12987,3,2,1,High Energy Brown,2025-02-09 19:09:10,FAILED,33.33
BATCH_12989,3,2,1,Soft White,2025-07-23 02:14:20,FAILED,33.33
BATCH_12991,3,2,1,High Energy White,2025-05-07 13:35:49,FAILED,33.33
BATCH_12960,3,2,1,High Energy White,2025-03-17 08:47:14,FAILED,33.33
BATCH_15755,3,2,1,Whole Wheat,2025-07-28 09:13:58,FAILED,33.33
BATCH_15756,3,2,1,Seed Loaf,2025-06-07 16:33:14,FAILED,33.33
BATCH_15757,3,2,1,Whole Wheat,2025-06-13 18:31:48,FAILED,33.33
BATCH_12961,3,2,1,HighEnergyBrown,2025-06-09 12:03:29,FAILED,33.33
BATCH_15759,3,2,1,Family Loaf,2025-06-18 05:14:16,FAILED,33.33
BATCH_12963,3,2,1,Wholegrain Brown,2025-06-05 04:20:02,FAILED,33.33
BATCH_12966,3,2,1,Wholegrain Brown,2025-02-17 08:41:37,FAILED,33.33
BATCH_15732,3,2,1,Soft White,2025-02-05 13:14:00,FAILED,33.33
BATCH_13003,3,2,1,Soft White,2025-04-15 03:15:54,FAILED,33.33
BATCH_15734,3,2,1,Family Loaf,2025-06-04 04:40:50,FAILED,33.33
BATCH_15735,3,2,1,Soft White,2025-03-02 19:26:14,FAILED,33.33
BATCH_16722,3,2,1,High Energy Brown,2025-04-24 20:11:55,FAILED,33.33
BATCH_13005,3,2,1,Family Loaf,2025-07-19 23:11:32,FAILED,33.33
BATCH_16724,3,2,1,Seed Loaf,2025-07-13 14:50:52,FAILED,33.33
BATCH_16725,4,3,1,Wholegrain Brown,2025-02-07 09:26:26,FAILED,25.0
BATCH_16726,3,2,1,Whole Wheat,2025-06-09 12:37:10,FAILED,33.33
BATCH_13006,3,2,1,Family Loaf,2025-01-23 17:02:45,FAILED,33.33
BATCH_16728,3,2,1,High Energy Brown,2025-02-11 21:57:00,FAILED,33.33
BATCH_13007,3,2,1,High Energy White,2025-04-03 10:13:40,FAILED,33.33
BATCH_17652,3,2,1,Whole Wheat,2025-05-30 11:49:17,FAILED,33.33
BATCH_16732,3,2,1,Family Loaf,2025-05-31 19:07:27,FAILED,33.33
BATCH_16733,3,2,1,Soft White,2025-06-08 09:15:39,FAILED,33.33
BATCH_17653,3,2,1,Family Loaf,2025-02-03 15:20:05,FAILED,33.33
BATCH_15744,3,2,1,Whole Wheat,2025-02-23 06:15:31,FAILED,33.33
BATCH_17654,3,2,1,Whole Wheat,2025-02-22 21:12:26,FAILED,33.33
BATCH_17658,3,2,1,High Energy White,2025-02-22 19:44:30,FAILED,33.33
BATCH_15749,3,2,1,Whole Wheat,2025-07-19 00:40:45,FAILED,33.33
BATCH_15791,3,2,1,Seed Loaf,2025-01-25 13:05:11,FAILED,33.33
BATCH_15760,3,2,1,Whole Wheat,2025-06-30 12:48:58,FAILED,33.33
BATCH_15761,3,2,1,Seed Loaf,2025-04-01 15:17:18,FAILED,33.33
BATCH_15762,3,2,1,Whole Wheat,2025-01-11 00:20:56,FAILED,33.33
BATCH_17661,3,2,1,Whole Wheat,2025-04-07 16:57:05,FAILED,33.33
BATCH_15764,3,2,1,Family Loaf,2025-01-01 00:15:17,FAILED,33.33
BATCH_15765,3,2,1,Wholegrain Brown,2025-06-05 11:38:39,FAILED,33.33
BATCH_17663,3,2,1,Family Loaf,2025-01-18 03:26:17,FAILED,33.33
BATCH_15768,3,2,1,Family Loaf,2025-06-13 00:55:49,FAILED,33.33
BATCH_13015,3,2,1,Family Loaf,2025-03-28 21:22:04,FAILED,33.33
BATCH_15771,3,2,1,Seed Loaf,2025-07-03 19:59:42,FAILED,33.33
BATCH_13017,3,2,1,Wholegrain Brown,2025-04-25 08:41:00,FAILED,33.33
BATCH_13018,3,2,1,High Energy Brown,2025-02-10 19:38:57,FAILED,33.33
BATCH_13019,3,2,1,High Energy White,2025-04-12 17:48:49,FAILED,33.33
BATCH_16720,3,2,1,Whole Wheat,2025-04-09 03:12:28,FAILED,33.33
BATCH_13022,3,2,1,High Energy Brown,2025-05-29 01:01:42,FAILED,33.33
BATCH_15801,3,2,1,Wholegrain Brown,2025-01-15 15:08:54,FAILED,33.33
BATCH_12997,3,2,1,Whole Wheat,2025-02-01 04:35:46,FAILED,33.33
BATCH_15803,3,2,1,Whole Wheat,2025-06-30 01:00:28,FAILED,33.33
BATCH_15805,3,2,1,High Energy Brown,2025-07-07 05:20:55,FAILED,33.33
BATCH_15806,3,2,1,Whole Wheat,2025-03-08 15:58:39,FAILED,33.33
BATCH_15807,3,2,1,Whole Wheat,2025-01-22 22:15:54,FAILED,33.33
BATCH_13000,3,2,1,Family Loaf,2025-03-23 06:30:55,FAILED,33.33
BATCH_15778,3,2,1,High Energy White,2025-04-21 05:32:59,FAILED,33.33
BATCH_15781,3,2,1,High Energy White,2025-07-24 20:06:15,FAILED,33.33
BATCH_15783,3,2,1,Family Loaf,2025-06-21 11:39:09,FAILED,33.33
BATCH_15784,3,2,1,Soft White,2025-04-25 01:43:00,FAILED,33.33
BATCH_15785,3,2,1,High Energy White,2025-06-27 17:09:57,FAILED,33.33
BATCH_15786,3,2,1,Family Loaf,2025-04-08 01:32:49,FAILED,33.33
BATCH_15788,3,2,1,Whole Wheat,2025-02-27 14:04:27,FAILED,33.33
BATCH_13001,3,2,1,Wholegrain Brown,2025-07-25 12:00:55,FAILED,33.33
